OFORDER_ID,TABLE_NUMBER,EMPLOYEE_ID,BRANCH_ID,EMPLYEE_RATING
O021307,31,E010506,B001,5
O021308,19,E013513,B001,1
O021310,21,E006466,B001,5
O021315,15,E003227,B001,5
O021316,26,E004314,B001,4
O021318,7,E012498,B001,5
O021327,31,E003442,B001,5
O021331,35,E004099,B001,5
O021332,11,E010070,B001,5
O021333,12,E012509,B001,1
O021334,16,E004067,B001,5
O021335,16,E000319,B001,5
O021336,15,E005338,B001,5
O021338,4,E002622,B001,4
O021341,9,E000246,B001,1
O021346,30,E003296,B001,5
O021348,18,E007632,B001,5
O021349,14,E001378,B001,5
O021355,25,E002949,B001,5
O021356,48,E013720,B001,5
O021357,44,E001559,B001,5
O021362,49,E010468,B001,5
O021363,19,E001501,B001,5
O021365,25,E011337,B001,5
O021369,24,E011040,B001,5
O021371,25,E001386,B001,5
O021373,12,E009536,B001,5
O021375,15,E011624,B001,5
O021378,30,E007585,B001,5
O021381,27,E011240,B001,5
O021383,25,E002468,B001,2
O021384,15,E007827,B001,2
O021389,15,E010647,B001,2
O021394,17,E008064,B001,4
O021403,16,E000019,B001,3
O021410,12,E003134,B001,5
O021411,27,E001294,B001,5
O021414,11,E006837,B001,5
O021419,37,E014590,B001,3
O021422,11,E010027,B001,5
O021424,5,E001241,B001,5
O021426,15,E009757,B001,5
O021430,24,E002668,B001,5
O021431,17,E012158,B001,5
O021436,7,E005526,B001,5
O021438,17,E010229,B001,4
O021441,28,E009187,B001,5
O021443,12,E008331,B001,5
O021446,18,E008280,B001,5
O021450,36,E000855,B001,5
O021451,18,E008136,B001,2
O021456,21,E003457,B001,1
O021457,39,E010257,B001,2
O021458,13,E004571,B001,3
O021459,45,E007606,B001,5
O021460,4,E009771,B001,5
O021461,19,E002904,B001,5
O021463,35,E007567,B001,5
O021464,37,E001895,B001,5
O021466,4,E006823,B001,5
O021467,45,E007625,B001,4
O021469,2,E005183,B001,5
O021470,24,E008753,B001,4
O021474,23,E000831,B001,5
O021475,48,E001915,B001,5
O021481,11,E013802,B001,4
O021485,46,E014040,B001,3
O021486,19,E011041,B001,5
O021488,34,E013294,B001,1
O021489,47,E005412,B001,5
O021490,46,E003998,B001,5
O021491,7,E001086,B001,5
O021492,33,E006758,B001,5
O021493,9,E014099,B001,5
O021494,27,E007130,B001,5
O021495,3,E008016,B001,5
O021505,16,E010196,B001,5
O021507,26,E012775,B001,4
O021508,39,E013843,B001,5
O021512,45,E014254,B001,4
O021513,47,E011290,B001,5
O021515,22,E000882,B001,5
O021516,29,E000816,B001,5
O021517,14,E006946,B001,5
O021518,48,E009518,B001,5
O021520,19,E008459,B001,5
O021521,11,E000579,B001,5
O021526,35,E011600,B001,3
O021530,45,E004144,B001,4
O021536,29,E006548,B001,5
O021537,11,E000584,B001,5
O021539,44,E006500,B001,1
O021540,25,E011615,B001,5
O021541,39,E014923,B001,5
O021543,5,E008784,B001,5
O021545,13,E000508,B001,1
O021546,1,E001885,B001,5
O021551,10,E003376,B001,5
O021554,43,E003828,B001,3
O021558,50,E001463,B001,2
O021562,37,E001852,B001,5
O021571,41,E009945,B001,5
O021572,14,E003588,B001,5
O021581,2,E011538,B001,2
O021585,36,E001379,B001,1
O021589,15,E008531,B001,5
O021590,25,E002887,B001,5
O021593,36,E003631,B001,1
O021597,9,E000807,B001,2
O021599,15,E003268,B001,3
O021603,49,E006553,B001,5
O021608,42,E011929,B001,5
O021610,10,E011299,B001,5
O021612,1,E007461,B001,5
O021613,6,E007489,B001,5
O021616,22,E002074,B001,5
O021618,3,E014557,B001,5
O021620,48,E011787,B001,5
O021622,6,E014145,B001,5
O021624,19,E009740,B001,5
O021625,37,E005460,B001,5
O021630,26,E009564,B001,5
O021631,30,E005702,B001,5
O021635,13,E004741,B001,5
O021639,26,E012022,B001,5
O021640,21,E002471,B001,5
O021641,3,E010948,B001,5
O021647,44,E010311,B001,5
O021649,30,E008051,B001,3
O021659,20,E014911,B001,2
O021660,16,E002863,B001,5
O021665,6,E003159,B001,4
O021666,38,E008362,B001,2
O021667,35,E003363,B001,5
O021668,47,E009032,B001,1
O021670,21,E000626,B001,4
O021676,5,E013193,B001,5
O021687,49,E004263,B001,3
O021692,40,E012579,B001,5
O021693,21,E009520,B001,4
O021694,23,E004888,B001,5
O021695,14,E000826,B001,5
O021698,49,E012310,B001,5
O021699,32,E005169,B001,5
O021703,14,E009965,B001,4
O021704,45,E010328,B001,5
O021708,6,E001471,B001,5
O021711,18,E005075,B001,1
O021716,18,E004570,B001,3
O021718,29,E001509,B001,5
O021720,2,E000210,B001,5
O021721,46,E002430,B001,5
O021722,28,E008152,B001,2
O021727,44,E003462,B001,5
O021728,13,E011201,B001,5
O021734,33,E004755,B001,5
O021735,1,E006151,B001,5
O021737,31,E006682,B001,5
O021742,35,E007341,B001,1
O021743,29,E012732,B001,5
O021748,19,E009843,B001,5
O021752,4,E005794,B001,5
O021753,28,E000315,B001,3
O021758,40,E014463,B001,5
O021768,48,E007488,B001,1
O021769,23,E008145,B001,5
O021771,46,E010382,B001,5
O021774,1,E005107,B001,5
O021775,7,E010798,B001,5
O021778,45,E005460,B001,5
O021781,50,E007277,B001,5
O021784,33,E008758,B001,2
O021787,41,E008166,B001,5
O021792,29,E000892,B001,5
O021793,39,E014965,B001,5
O021795,27,E008500,B001,2
O021796,17,E011638,B001,3
O021798,9,E001680,B001,5
O021801,22,E003857,B001,4
O021806,47,E011020,B001,5
O021811,17,E014097,B001,5
O021814,39,E007416,B001,5
O021815,17,E001895,B001,5
O021818,4,E014117,B001,5
O021820,30,E008860,B001,4
O021824,6,E011567,B001,5
O021827,14,E008279,B001,4
O021828,1,E002469,B001,5
O021833,4,E005178,B001,5
O021835,27,E000064,B001,4
O021836,9,E005433,B001,5
O021839,17,E007540,B001,5
O021842,21,E014601,B001,5
O021854,22,E003165,B001,5
O021872,37,E008356,B001,1
O021876,49,E012478,B001,4
O021879,23,E010451,B001,2
O021881,36,E014760,B001,1
O021883,35,E004100,B001,5
O021888,22,E014002,B001,1
O021890,26,E007029,B001,3
O021891,33,E006049,B001,5
O021895,44,E006216,B001,3
O021898,49,E010301,B001,5
O021901,23,E003899,B001,5
O021905,28,E014931,B001,2
O021906,9,E004934,B001,5
O021909,11,E008909,B001,5
O021910,30,E011969,B001,5
O021911,7,E013689,B001,5
O021915,25,E011696,B001,4
O021918,9,E000820,B001,4
O021920,36,E011480,B001,1
O021924,33,E001180,B001,5
O021925,50,E003581,B001,5
O021926,39,E012154,B001,5
O021933,23,E001591,B001,3
O021935,33,E014554,B001,5
O021937,4,E004828,B001,5
O021939,18,E010471,B001,5
O021942,37,E007111,B001,5
O021944,44,E000675,B001,5
O021945,33,E009026,B001,4
O021946,28,E011876,B001,5
O021948,40,E001638,B001,2
O021960,36,E009370,B001,5
O021961,27,E004033,B001,1
O021963,25,E001875,B001,2
O021965,35,E010661,B001,5
O021966,37,E014572,B001,5
O021967,23,E003337,B001,5
O021969,27,E001722,B001,2
O021970,32,E004691,B001,1
O021973,14,E002783,B001,5
O021975,27,E004699,B001,5
O021978,17,E012141,B001,4
O021984,15,E009643,B001,5
O021987,48,E005704,B001,5
O021992,42,E013035,B001,5
O021994,48,E010265,B001,5
O021998,25,E013918,B001,5
O021999,24,E006708,B001,5
O022002,23,E012981,B001,2
O022003,33,E002252,B001,5
O022010,37,E011913,B001,5
O022013,11,E005875,B001,5
O022014,31,E000593,B001,5
O022016,1,E007601,B001,5
O022018,26,E000081,B001,5
O022019,4,E011116,B001,5
O022020,31,E004940,B001,5
O022024,39,E000745,B001,5
O022028,25,E002587,B001,5
O022029,30,E008294,B001,5
O022030,23,E005759,B001,5
O022031,28,E000290,B001,5
O022033,50,E007989,B001,5
O022034,20,E005151,B001,4
O022039,24,E010404,B001,3
O022040,2,E004696,B001,5
O022043,23,E004723,B001,5
O022044,20,E011547,B001,5
O022046,28,E004592,B001,5
O022047,44,E006315,B001,5
O022048,15,E006663,B001,1
O022050,39,E012599,B001,3
O022051,37,E010602,B001,5
O022052,2,E010754,B001,5
O022058,22,E002790,B001,5
O022062,20,E000711,B001,5
O022066,10,E004060,B001,5
O022068,39,E002663,B001,5
O022070,24,E007447,B001,1
O022073,6,E008260,B001,2
O022074,3,E004171,B001,5
O022075,48,E012317,B001,5
O022082,27,E014932,B001,3
O022087,42,E011602,B001,5
O022090,27,E008202,B001,2
O022091,47,E002174,B001,5
O022092,38,E005119,B001,5
O022096,35,E012014,B001,5
O022098,39,E014012,B001,5
O022101,10,E007694,B001,4
O022103,20,E014826,B001,5
O022110,40,E007819,B001,1
O022114,40,E014016,B001,5
O022118,11,E014478,B001,5
O022119,20,E000879,B001,5
O022121,41,E000079,B001,5
O022123,2,E006003,B001,5
O022126,49,E004202,B001,5
O022129,1,E002784,B001,5
O022132,9,E006526,B001,3
O022133,41,E007730,B001,5
O022137,14,E010953,B001,5
O022142,6,E012402,B001,5
O022147,48,E010640,B001,5
O022148,50,E013606,B001,5
O022149,24,E014442,B001,4
O022150,2,E001733,B001,5
O022152,6,E006701,B001,5
O022154,5,E013477,B001,4
O022155,21,E000999,B001,5
O022164,1,E004602,B001,5
O022169,2,E005699,B001,5
O022172,48,E007839,B001,5
O022173,38,E010813,B001,5
O022178,43,E005126,B001,1
O022181,12,E007368,B001,2
O022186,20,E002899,B001,5
O022191,20,E007578,B001,5
O022193,20,E006713,B001,5
O022202,44,E012455,B001,1
O022210,23,E013826,B001,4
O022211,12,E004275,B001,2
O022217,16,E009565,B001,5
O022228,20,E004149,B001,2
O022229,21,E004582,B001,5
O022230,25,E012633,B001,5
O022231,32,E009894,B001,5
O022234,21,E007120,B001,5
O022237,6,E014911,B001,5
O022239,17,E001108,B001,5
O022241,24,E013198,B001,5
O022242,45,E011687,B001,4
O022246,14,E002516,B001,5
O022249,6,E011810,B001,1
O022251,34,E007024,B001,2
O022257,33,E008995,B001,5
O022259,18,E012311,B001,5
O022261,16,E003304,B001,5
O022262,24,E005980,B001,5
O022265,9,E006962,B001,5
O022268,5,E003531,B001,5
O022269,48,E011349,B001,3
O022270,46,E009827,B001,5
O022273,12,E002556,B001,5
O022276,12,E000725,B001,1
O022279,37,E006438,B001,5
O022281,27,E001861,B001,5
O022282,42,E012509,B001,5
O022285,9,E014270,B001,5
O022288,26,E008356,B001,5
O022289,33,E011745,B001,5
O022291,4,E009914,B001,5
O022295,9,E009829,B001,5
O022297,10,E008826,B001,5
O022306,38,E012369,B001,5
O022308,9,E009936,B001,5
O022310,29,E011505,B001,5
O022320,13,E003195,B001,5
O022322,49,E002633,B001,5
O022323,15,E006480,B001,5
O022325,29,E012748,B001,3
O022328,15,E003847,B001,5
O022337,50,E010248,B001,5
O022338,47,E013410,B001,1
O022341,34,E005100,B001,5
O022344,13,E000285,B001,5
O022350,16,E008690,B001,5
O022352,44,E013232,B001,5
O022354,10,E002619,B001,4
O022355,31,E007667,B001,5
O022364,50,E010857,B001,2
O022365,42,E007098,B001,5
O022368,12,E001789,B001,5
O022370,2,E004942,B001,3
O022372,9,E005933,B001,5
O022373,30,E013724,B001,5
O022374,27,E010080,B001,5
O022375,35,E011162,B001,5
O022380,44,E014308,B001,5
O022382,46,E006494,B001,5
O022384,29,E014721,B001,5
O022389,22,E001175,B001,5
O022393,17,E001309,B001,3
O022394,49,E002160,B001,5
O022398,40,E012758,B001,5
O022402,22,E004523,B001,5
O022406,48,E000186,B001,5
O022408,1,E000091,B001,3
O022417,50,E007187,B001,2
O022422,11,E003200,B001,5
O022426,37,E010084,B001,5
O022429,14,E014219,B001,5
O022432,1,E012846,B001,5
O022434,18,E001038,B001,5
O022435,47,E013307,B001,5
O022438,13,E008811,B001,5
O022441,32,E006130,B001,5
O022449,36,E014638,B001,5
O022452,8,E002467,B001,2
O022455,4,E007126,B001,5
O022458,40,E001330,B001,5
O022471,1,E011659,B001,3
O022472,25,E004963,B001,5
O022474,45,E009531,B001,5
O022479,25,E001278,B001,5
O022481,5,E004625,B001,5
O022482,40,E000738,B001,5
O022483,22,E014422,B001,5
O022484,11,E004776,B001,5
O022487,14,E004331,B001,5
O022488,7,E003185,B001,2
O022490,3,E004460,B001,1
O022491,8,E009899,B001,5
O022493,49,E011946,B001,5
O022494,29,E006553,B001,5
O022495,1,E001593,B001,5
O022496,36,E010593,B001,2
O022497,33,E006367,B001,5
O022500,3,E014799,B001,4
O022502,32,E004442,B001,5
O022503,45,E010070,B001,3
O022506,29,E001469,B001,3
O022510,18,E007078,B001,5
O022511,25,E001387,B001,5
O022512,44,E005262,B001,4
O022513,1,E013173,B001,5
O022514,43,E007533,B001,5
O022515,3,E000314,B001,5
O022517,36,E000049,B001,5
O022521,8,E007568,B001,5
O022525,37,E012307,B001,5
O022528,7,E010818,B001,5
O022530,35,E012462,B001,2
O022531,7,E008639,B001,5
O022533,18,E011222,B001,5
O022535,14,E003348,B001,5
O022542,11,E007493,B001,2
O022543,9,E002720,B001,1
O022548,9,E013242,B001,5
O022550,14,E005038,B001,5
O022552,36,E007713,B001,5
O022554,42,E011615,B001,5
O022564,28,E003998,B001,1
O022567,34,E011186,B001,1
O022568,39,E007277,B001,5
O022573,38,E010831,B001,5
O022579,45,E001509,B001,5
O022582,41,E001683,B001,5
O022585,29,E006422,B001,2
O022586,34,E001893,B001,4
O022589,45,E004575,B001,5
O022590,33,E009485,B001,2
O022592,35,E010708,B001,5
O022597,32,E009432,B001,5
O022598,23,E013696,B001,5
O022600,3,E007360,B001,5
O022604,18,E007273,B001,2
O022606,33,E003023,B001,5
O022610,28,E002936,B001,5
O022612,19,E000221,B001,1
O022613,48,E001858,B001,5
O022614,18,E004569,B001,5
O022619,23,E007130,B001,5
O022621,5,E007541,B001,2
O022624,39,E001420,B001,2
O022627,25,E007156,B001,5
O022628,28,E002134,B001,1
O022630,47,E006775,B001,3
O022631,14,E000697,B001,5
O022640,36,E012593,B001,5
O022642,35,E010974,B001,2
O022647,12,E005554,B001,1
O022649,1,E007104,B001,2
O022650,4,E013067,B001,5
O022657,4,E005357,B001,2
O022659,28,E007742,B001,5
O022666,29,E013040,B001,5
O022668,17,E008129,B001,2
O022669,29,E012815,B001,5
O022679,35,E000942,B001,5
O022680,8,E004703,B001,2
O022685,22,E006555,B001,1
O022688,10,E001886,B001,5
O022689,33,E007374,B001,5
O022694,31,E001613,B001,5
O022698,48,E007502,B001,5
O022699,5,E005875,B001,2
O022702,35,E013224,B001,5
O022703,39,E001821,B001,1
O022704,50,E014841,B001,4
O022705,22,E003548,B001,5
O022706,8,E008476,B001,5
O022708,50,E006654,B001,5
O022711,14,E007407,B001,1
O022713,14,E012173,B001,2
O022714,3,E003887,B001,5
O022715,46,E002412,B001,3
O022724,49,E001402,B001,2
O022728,4,E005990,B001,5
O022729,10,E003770,B001,5
O022730,16,E003651,B001,1
O022731,38,E013114,B001,5
O022732,26,E003771,B001,4
O022733,6,E010303,B001,2
O022734,10,E009799,B001,5
O022736,7,E011295,B001,1
O022746,38,E011739,B001,1
O022749,33,E014827,B001,5
O022752,47,E007735,B001,4
O022754,2,E003765,B001,3
O022756,5,E014043,B001,5
O022759,19,E011344,B001,1
O022762,5,E014494,B001,5
O022765,11,E012204,B001,5
O022769,2,E003604,B001,5
O022771,1,E007628,B001,5
O022772,18,E000614,B001,5
O022774,1,E006106,B001,5
O022775,9,E000469,B001,5
O022778,37,E007164,B001,5
O022787,26,E009384,B001,5
O022788,18,E004537,B001,5
O022789,41,E008592,B001,2
O022792,41,E008359,B001,5
O022794,9,E000139,B001,5
O022797,44,E002095,B001,4
O022799,8,E010086,B001,5
O022800,45,E006426,B001,5
O022806,39,E011437,B001,5
O022808,7,E005091,B001,5
O022811,4,E011871,B001,3
O022812,43,E007903,B001,4
O022816,28,E001746,B001,5
O022817,3,E005741,B001,5
O022818,20,E007230,B001,5
O022824,6,E002434,B001,5
O022826,31,E002513,B001,5
O022829,48,E000629,B001,4
O022830,3,E006082,B001,5
O022831,20,E004155,B001,5
O022835,7,E003110,B001,4
O022836,43,E011247,B001,3
O022839,5,E012817,B001,5
O022840,21,E012125,B001,5
O022848,44,E009976,B001,5
O022867,39,E010089,B001,5
O022870,30,E005126,B001,1
O022875,17,E004849,B001,5
O022877,44,E011299,B001,4
O022885,1,E001317,B001,5
O022887,27,E011782,B001,5
O022890,38,E001408,B001,5
O022892,5,E014155,B001,1
O022893,8,E013232,B001,5
O022895,17,E005724,B001,5
O022897,38,E002363,B001,5
O022900,38,E012670,B001,4
O022902,29,E012671,B001,5
O022907,49,E013552,B001,5
O022908,2,E013270,B001,5
O022909,30,E013206,B001,5
O022910,13,E006634,B001,5
O022911,39,E012257,B001,5
O022912,14,E014884,B001,5
O022916,50,E000539,B001,5
O022917,7,E002155,B001,5
O022921,24,E007513,B001,5
O022928,42,E006638,B001,1
O022932,24,E008818,B001,4
O022937,28,E014601,B001,4
O022938,48,E000143,B001,5
O022939,40,E006347,B001,5
O022940,30,E010162,B001,5
O022943,43,E005613,B001,5
O022947,24,E012876,B001,1
O022952,32,E001363,B001,4
O022954,17,E009663,B001,5
O022955,18,E011354,B001,5
O022960,10,E007046,B001,5
O022961,39,E001899,B001,2
O022966,30,E006529,B001,5
O022969,42,E011891,B001,2
O022972,46,E014856,B001,5
O022977,22,E012065,B001,2
O022980,19,E010843,B001,5
O022982,50,E004167,B001,1
O022989,29,E011415,B001,5
O022992,32,E010250,B001,5
O022993,40,E002268,B001,5
O022995,19,E013346,B001,5
O022996,43,E014810,B001,5
O022997,47,E013985,B001,5
O022998,9,E002511,B001,5
O023003,18,E008510,B001,5
O023004,4,E000831,B001,5
O023005,41,E001047,B001,5
O023006,13,E007976,B001,5
O023009,3,E001122,B001,3
O023010,10,E004199,B001,5
O023011,19,E005815,B001,5
O023016,48,E006111,B001,5
O023022,46,E009955,B001,5
O023024,20,E013942,B001,5
O023025,43,E009195,B001,1
O023027,39,E009459,B001,5
O023033,39,E014070,B001,5
O023037,43,E010419,B001,1
O023042,43,E005876,B001,2
O023045,25,E004508,B001,3
O023048,40,E003514,B001,5
O023050,21,E001469,B001,5
O023054,50,E010843,B001,5
O023058,47,E012277,B001,5
O023059,25,E013823,B001,5
O023061,12,E007319,B001,4
O023063,48,E001804,B001,5
O023071,44,E013511,B001,5
O023073,43,E012664,B001,2
O023074,15,E001681,B001,1
O023077,15,E014618,B001,5
O023080,7,E008695,B001,1
O023082,42,E008497,B001,5
O023085,19,E007104,B001,3
O023092,47,E013759,B001,2
O023095,30,E004526,B001,5
O023100,32,E005728,B001,5
O023105,38,E013670,B001,5
O023108,24,E006017,B001,5
O023111,44,E012864,B001,5
O023115,25,E007987,B001,5
O023119,36,E006248,B001,5
O023121,46,E011076,B001,5
O023125,13,E004017,B001,2
O023134,44,E012289,B001,5
O023138,10,E014568,B001,5
O023139,12,E004124,B001,5
O023140,42,E010916,B001,5
O023145,1,E005541,B001,5
O023146,21,E011842,B001,5
O023147,34,E007573,B001,5
O023152,44,E011056,B001,5
O023157,40,E010295,B001,5
O023158,7,E005352,B001,5
O023159,35,E007826,B001,5
O023160,21,E009584,B001,5
O023163,8,E002172,B001,5
O023167,31,E007478,B001,5
O023169,33,E009976,B001,5
O023172,6,E008004,B001,5
O023184,8,E011446,B001,4
O023189,49,E011004,B001,5
O023190,8,E009510,B001,5
O023196,21,E010165,B001,5
O023197,2,E004231,B001,5
O023198,50,E001681,B001,5
O023201,5,E011944,B001,1
O023202,15,E004154,B001,5
O023203,35,E006932,B001,4
O023204,11,E012477,B001,5
O023209,25,E014791,B001,1
O023213,31,E008906,B001,5
O023215,41,E003032,B001,5
O023216,13,E005086,B001,5
O023221,29,E007691,B001,1
O023223,15,E000850,B001,3
O023224,49,E006337,B001,5
O023228,8,E009146,B001,5
O023230,19,E011942,B001,5
O023234,32,E012351,B001,5
O023235,4,E014445,B001,4
O023236,24,E005345,B001,2
O023238,28,E006755,B001,5
O023240,22,E000867,B001,5
O023243,48,E002833,B001,2
O023244,32,E004153,B001,5
O023247,11,E001044,B001,5
O023250,38,E000174,B001,5
O023251,31,E012541,B001,5
O023252,12,E011402,B001,5
O023253,33,E002833,B001,5
O023262,32,E013089,B001,5
O023263,4,E010017,B001,5
O023264,24,E011392,B001,5
O023265,7,E006876,B001,4
O023270,16,E009711,B001,5
O023273,8,E001615,B001,5
O023274,24,E010215,B001,1
O023276,4,E006491,B001,5
O023278,22,E008471,B001,2
O023279,45,E000083,B001,5
O023280,3,E012970,B001,5
O023281,12,E006920,B001,3
O023283,50,E010319,B001,5
O023289,43,E009026,B001,4
O023290,15,E001820,B001,5
O023293,12,E003357,B001,5
O023299,8,E003853,B001,5
O023300,29,E000505,B001,1
O023303,16,E011278,B001,5
O023304,10,E010227,B001,5
O023309,35,E014057,B001,5
O023315,27,E008880,B001,3
O023322,23,E013404,B001,1
O023325,12,E000590,B001,5
O023330,38,E006382,B001,5
O023332,20,E014311,B001,1
O023333,32,E007234,B001,5
O023338,12,E010073,B001,5
O023340,37,E002624,B001,5
O023344,21,E000387,B001,5
O023346,32,E012223,B001,5
O023357,44,E000102,B001,5
O023358,27,E001103,B001,5
O023359,11,E009983,B001,5
O023363,16,E001696,B001,5
O023366,34,E001646,B001,5
O023368,47,E000918,B001,5
O023371,45,E011574,B001,5
O023372,50,E001602,B001,2
O023374,31,E014323,B001,1
O023375,38,E012408,B001,5
O023378,12,E013044,B001,3
O023380,15,E003636,B001,5
O023383,42,E008502,B001,3
O023387,36,E013730,B001,3
O023389,16,E002866,B001,5
O023391,36,E001388,B001,5
O023392,33,E013058,B001,5
O023393,49,E002249,B001,3
O023400,27,E008757,B001,5
O023402,29,E011944,B001,5
O023413,3,E004021,B001,5
O023415,4,E003639,B001,2
O023423,29,E014681,B001,5
O023424,15,E010971,B001,5
O023426,22,E008793,B001,2
O023431,26,E008535,B001,2
O023433,29,E006395,B001,2
O023434,7,E006854,B001,5
O023435,21,E000442,B001,5
O023439,5,E003117,B001,5
O023440,11,E006809,B001,3
O023441,19,E008918,B001,5
O023443,31,E005581,B001,1
O023444,37,E000318,B001,5
O023446,41,E006979,B001,5
O023449,34,E011372,B001,4
O023450,27,E000651,B001,4
O023460,11,E014481,B001,2
O023461,9,E009437,B001,3
O023464,15,E006714,B001,5
O023465,46,E010062,B001,1
O023472,22,E012701,B001,1
O023473,22,E002773,B001,1
O023477,6,E013323,B001,5
O023482,49,E006548,B001,2
O023484,25,E006709,B001,5
O023488,11,E013392,B001,5
O023491,42,E009968,B001,5
O023493,49,E010526,B001,5
O023494,42,E000368,B001,5
O023498,47,E012279,B001,5
O023503,16,E000310,B001,4
O023505,15,E011731,B001,5
O023509,11,E010969,B001,5
O023510,1,E002025,B001,2
O023511,9,E012960,B001,4
O023512,25,E012318,B001,1
O023513,21,E014323,B001,4
O023514,41,E004016,B001,5
O023519,8,E013436,B001,2
O023522,17,E006148,B001,5
O023524,35,E005800,B001,5
O023532,15,E002616,B001,5
O023535,13,E007192,B001,1
O023538,5,E007492,B001,5
O023541,22,E011295,B001,5
O023547,20,E007554,B001,5
O023549,10,E013346,B001,1
O023551,8,E003685,B001,5
O023554,16,E014350,B001,5
O023556,8,E004081,B001,5
O023557,16,E009437,B001,3
O023567,8,E008967,B001,5
O023568,15,E011102,B001,5
O023572,12,E013320,B001,1
O023577,49,E008731,B001,4
O023578,33,E004901,B001,5
O023580,33,E009035,B001,3
O023584,28,E008687,B001,5
O023587,1,E009569,B001,2
O023588,20,E014857,B001,5
O023590,45,E010591,B001,5
O023594,18,E001717,B001,5
O023597,41,E000352,B001,2
O023605,22,E003623,B001,5
O023607,37,E006043,B001,5
O023609,41,E005596,B001,5
O023616,40,E003083,B001,3
O023617,4,E013738,B001,5
O023618,46,E010640,B001,5
O023619,40,E003020,B001,5
O023620,42,E002050,B001,5
O023624,18,E013981,B001,5
O023625,9,E003056,B001,5
O023626,42,E012869,B001,5
O023628,28,E007217,B001,3
O023631,34,E009132,B001,5
O023635,25,E010557,B001,5
O023636,5,E012986,B001,5
O023637,27,E009551,B001,5
O023638,32,E000483,B001,5
O023641,24,E010374,B001,3
O023642,46,E008828,B001,5
O023645,23,E008952,B001,5
O023646,18,E000415,B001,5
O023660,5,E001629,B001,5
O023670,36,E009390,B001,5
O023671,28,E007095,B001,2
O023673,25,E007158,B001,5
O023676,29,E004925,B001,1
