OORDER_ID,ARRIVAL_DATE,ARRIVAL_TIME,TABLE_NUMBER,BRANCH_ID,CUSTOMER_QUANTITY
O009496,2019-06-12,06:32:09,35,B001,10
O009500,2024-06-25,07:11:07,8,B001,3
O009501,2024-02-19,17:52:24,38,B001,7
O009503,2015-11-18,17:00:50,40,B001,6
O009506,2022-04-23,11:36:49,33,B001,8
O009509,2024-08-28,14:59:56,4,B001,5
O009510,2018-07-14,06:53:41,45,B001,9
O009512,2018-09-25,18:39:01,45,B001,6
O009513,2022-10-26,17:46:47,25,B001,4
O009517,2010-02-16,13:06:09,45,B001,7
O009518,2024-02-04,11:20:37,35,B001,10
O009522,2020-05-27,10:31:20,22,B001,3
O009523,2016-12-29,14:51:11,5,B001,2
O009526,2024-03-30,14:08:35,13,B001,1
O009529,2024-09-14,15:22:03,2,B001,1
O009532,2022-09-09,11:52:35,1,B001,4
O009535,2011-12-10,09:59:08,24,B001,1
O009538,2024-03-26,11:11:51,41,B001,8
O009539,2024-06-06,13:44:50,18,B001,5
O009541,2010-11-17,11:22:44,14,B001,2
O009544,2023-02-20,16:14:29,48,B001,10
O009545,2016-11-28,08:45:34,48,B001,7
O009546,2018-10-31,13:17:04,18,B001,4
O009552,2014-03-16,15:55:42,10,B001,1
O009557,2009-02-15,06:42:56,31,B001,9
O009558,2021-10-26,18:24:13,43,B001,7
O009561,2015-11-14,18:23:58,20,B001,2
O009562,2023-03-21,08:43:08,19,B001,1
O009565,2018-11-23,16:10:14,12,B001,1
O009567,2012-08-27,14:49:46,13,B001,2
O009573,2022-09-21,15:45:39,9,B001,1
O009575,2022-05-22,17:56:07,35,B001,9
O009579,2018-11-09,07:56:22,6,B001,3
O009581,2023-05-04,13:19:53,34,B001,6
O009582,2023-01-08,13:45:33,34,B001,7
O009583,2014-08-06,11:19:22,34,B001,6
O009589,2017-10-26,11:41:58,32,B001,10
O009590,2008-04-26,14:24:25,6,B001,3
O009595,2020-05-04,06:49:06,11,B001,2
O009596,2013-07-09,12:24:14,20,B001,1
O009597,2020-09-15,14:31:27,37,B001,7
O009598,2007-04-30,09:50:02,26,B001,6
O009600,2024-11-03,09:43:14,30,B001,9
O009606,2017-06-10,17:39:38,21,B001,1
O009612,2018-01-13,14:29:41,44,B001,10
O009613,2014-08-31,12:01:41,49,B001,6
O009615,2024-05-05,11:39:43,36,B001,6
O009622,2012-11-04,17:36:33,24,B001,3
O009625,2021-06-18,10:37:56,7,B001,2
O009626,2013-11-13,11:11:59,30,B001,8
O009632,2011-10-04,17:50:44,18,B001,2
O009633,2024-11-29,07:36:53,40,B001,8
O009639,2004-10-30,14:16:08,7,B001,1
O009646,2024-05-20,10:41:10,21,B001,4
O009647,2003-05-30,18:49:30,11,B001,3
O009649,2017-07-10,13:00:09,5,B001,1
O009650,2016-07-23,11:13:58,41,B001,6
O009651,2023-05-06,12:36:32,47,B001,6
O009655,2017-05-27,12:43:36,32,B001,10
O009656,2014-05-01,17:48:17,19,B001,3
O009658,2024-03-23,18:40:19,19,B001,1
O009659,2024-11-16,15:21:14,40,B001,6
O009664,2023-07-03,10:17:19,43,B001,10
O009668,2020-03-05,07:31:24,26,B001,6
O009670,2020-01-18,07:54:45,47,B001,7
O009672,2024-10-07,08:59:13,1,B001,3
O009677,2023-03-09,11:19:32,24,B001,2
O009680,2001-06-14,14:29:39,49,B001,10
O009682,2015-04-13,16:44:20,13,B001,4
O009688,2024-04-15,08:31:28,16,B001,3
O009689,2024-06-12,16:34:07,23,B001,5
O009690,2024-06-20,11:29:56,39,B001,7
O009691,2023-06-26,10:28:14,50,B001,6
O009692,2019-12-10,09:01:56,27,B001,6
O009693,2017-07-25,09:21:48,37,B001,7
O009694,2021-10-17,09:06:03,22,B001,3
O009695,2020-05-03,13:07:01,24,B001,4
O009697,2022-12-21,12:48:36,11,B001,2
O009703,2021-09-29,13:49:08,46,B001,8
O009706,2015-06-24,12:46:24,26,B001,7
O009714,2021-11-20,15:22:12,43,B001,9
O009715,2022-07-21,16:02:38,22,B001,2
O009718,2024-12-01,08:37:52,1,B001,1
O009721,2010-11-26,09:31:30,12,B001,4
O009724,2022-02-15,16:43:46,2,B001,1
O009727,2023-08-02,08:12:41,28,B001,8
O009732,2024-12-14,06:53:24,30,B001,7
O009733,2011-02-07,08:58:36,4,B001,5
O009734,2011-09-27,07:42:55,14,B001,1
O009736,2007-08-26,09:00:25,20,B001,4
O009739,2017-05-13,09:18:11,44,B001,6
O009740,2024-09-01,17:14:56,40,B001,10
O009743,2019-12-27,12:28:04,13,B001,4
O009748,2018-03-05,17:47:38,33,B001,9
O009750,2019-07-09,17:16:22,12,B001,5
O009754,2018-11-03,09:19:40,3,B001,1
O009769,2009-01-23,11:27:46,27,B001,6
O009772,2021-08-17,09:30:10,36,B001,7
O009777,2023-02-23,07:49:18,18,B001,5
O009779,2023-10-22,07:54:46,16,B001,3
O009781,2006-08-07,10:47:15,11,B001,1
O009782,2017-05-27,13:08:53,25,B001,1
O009784,2006-05-05,15:30:21,36,B001,6
O009794,2017-12-02,16:10:47,23,B001,4
O009801,2020-05-21,12:34:05,35,B001,7
O009802,2022-11-17,08:59:22,9,B001,3
O009804,2000-05-17,07:17:08,11,B001,4
O009805,2013-02-10,16:37:26,5,B001,1
O009809,2018-12-01,11:02:20,48,B001,9
O009810,2018-04-02,09:51:37,21,B001,1
O009814,2024-07-07,17:57:46,20,B001,1
O009816,2015-06-25,10:01:15,37,B001,7
O009818,2022-06-04,08:34:36,43,B001,10
O009820,2024-06-14,11:46:13,38,B001,7
O009821,2012-05-28,15:40:49,31,B001,6
O009822,2019-05-07,18:11:58,6,B001,3
O009825,2020-11-27,15:16:58,34,B001,7
O009831,2024-09-06,15:59:56,22,B001,4
O009834,2014-11-23,14:43:55,1,B001,5
O009841,2009-10-07,17:45:31,36,B001,8
O009844,2010-03-25,16:24:57,1,B001,2
O009851,2021-06-16,15:10:29,43,B001,10
O009860,2006-11-02,11:49:20,36,B001,6
O009861,2024-09-17,16:51:10,5,B001,5
O009862,2016-09-30,12:16:54,21,B001,1
O009864,2018-03-21,12:49:57,49,B001,10
O009867,2012-12-18,09:57:20,1,B001,3
O009869,2018-01-30,10:20:14,10,B001,1
O009873,2021-12-02,18:46:10,12,B001,3
O009876,2024-07-02,08:49:19,31,B001,10
O009877,2022-12-30,15:34:01,35,B001,6
O009878,2019-08-13,11:20:33,48,B001,6
O009884,2009-06-20,07:08:23,18,B001,4
O009888,2024-10-27,16:55:44,13,B001,5
O009893,2020-10-02,11:39:05,14,B001,3
O009899,2016-03-08,11:36:14,10,B001,5
O009903,2024-06-19,08:42:05,13,B001,1
O009910,2024-04-08,10:50:28,13,B001,1
O009911,2018-10-06,13:52:04,46,B001,7
O009915,2007-10-16,07:27:05,40,B001,6
O009920,2015-10-03,17:20:12,10,B001,4
O009922,2023-12-24,10:35:22,6,B001,5
O009926,2018-05-16,07:32:41,2,B001,1
O009930,2014-10-03,16:31:01,49,B001,6
O009931,2014-12-02,17:51:48,36,B001,10
O009939,2022-08-21,15:03:27,12,B001,4
O009940,2022-08-18,17:50:06,25,B001,5
O009943,2024-11-09,09:28:12,40,B001,10
O009946,2019-08-22,10:02:12,38,B001,10
O009949,2016-08-01,12:09:50,14,B001,2
O009951,2018-04-18,17:46:38,48,B001,8
O009953,2016-12-20,10:34:35,30,B001,6
O009957,2022-10-13,16:53:17,20,B001,3
O009958,2022-11-21,11:05:09,26,B001,6
O009960,2008-11-21,15:29:20,48,B001,9
O009962,1998-04-18,11:14:46,21,B001,3
O009967,2012-02-16,15:20:28,34,B001,9
O009975,2024-08-06,13:59:27,6,B001,2
O009979,2023-11-12,12:18:23,37,B001,10
O009980,2023-04-14,15:26:34,33,B001,6
O009982,2016-12-17,12:45:35,12,B001,3
O009986,2021-09-15,11:13:23,6,B001,1
O009990,2023-06-11,09:24:25,25,B001,3
O009996,2023-12-16,12:00:38,7,B001,2
O009997,2014-09-24,06:41:21,50,B001,10
O009998,2024-07-18,07:19:43,36,B001,7
O010000,2016-01-11,14:24:47,17,B001,3
O010003,1998-02-23,17:59:22,28,B001,9
O010006,2022-05-31,08:44:43,7,B001,3
O010008,2018-07-04,18:55:29,17,B001,1
O010010,2007-03-30,12:00:37,9,B001,4
O010012,2024-10-10,15:53:16,36,B001,9
O010021,2003-07-22,16:18:06,35,B001,8
O010022,2017-06-03,14:19:40,46,B001,10
O010023,2021-10-12,15:21:18,25,B001,2
O010027,2024-06-28,14:57:26,35,B001,7
O010028,2019-04-16,09:15:00,37,B001,9
O010033,2019-08-20,07:53:28,49,B001,7
O010035,2020-06-22,13:57:52,47,B001,10
O010036,2022-07-28,13:36:05,49,B001,9
O010037,2024-10-10,09:10:00,4,B001,3
O010040,2015-09-26,10:07:46,1,B001,3
O010041,2021-07-26,11:07:45,37,B001,9
O010042,2024-04-09,07:25:27,7,B001,5
O010053,2020-05-24,14:09:44,11,B001,4
O010057,2023-08-04,12:56:23,25,B001,5
O010058,2024-11-18,15:45:50,32,B001,7
O010059,2023-11-24,15:09:04,28,B001,10
O010061,2022-02-13,08:33:35,31,B001,10
O010064,2020-02-26,10:47:38,37,B001,10
O010069,2023-02-07,17:04:14,15,B001,3
O010070,2021-06-23,07:57:07,11,B001,3
O010071,2024-10-30,18:57:52,33,B001,8
O010073,2008-04-26,06:55:22,29,B001,10
O010074,2019-01-28,18:56:33,9,B001,4
O010082,2014-06-14,07:14:19,19,B001,4
O010084,2024-09-24,09:47:43,33,B001,6
O010086,2010-08-09,12:11:37,19,B001,2
O010089,2009-08-24,15:42:27,14,B001,4
O010090,2015-10-13,12:59:37,17,B001,5
O010100,2012-10-24,11:37:12,1,B001,4
O010102,2023-01-06,13:05:55,20,B001,3
O010105,2013-05-28,14:39:41,24,B001,4
O010106,2021-02-13,16:38:35,6,B001,4
O010111,2022-07-08,08:15:05,50,B001,8
O010114,2020-09-16,14:21:37,10,B001,2
O010117,2004-07-24,11:47:28,24,B001,1
O010119,2016-10-21,14:25:14,36,B001,9
O010120,2021-07-29,13:19:33,3,B001,1
O010121,2022-11-30,14:48:41,31,B001,6
O010124,2008-01-14,10:35:48,12,B001,3
O010125,2007-07-12,15:56:30,35,B001,9
O010126,2021-12-16,14:40:12,21,B001,5
O010128,2024-05-05,14:23:25,19,B001,2
O010129,2019-01-19,11:06:53,23,B001,2
O010130,2023-10-07,18:23:31,36,B001,8
O010131,2021-11-22,07:40:58,29,B001,7
O010136,2022-09-01,09:44:33,36,B001,7
O010138,2015-02-02,08:28:37,3,B001,1
O010140,2017-11-19,14:40:37,26,B001,6
O010142,2023-05-11,18:42:26,11,B001,4
O010145,2014-11-18,16:02:42,9,B001,2
O010151,2024-08-31,10:41:41,11,B001,5
O010153,2013-02-26,16:19:19,8,B001,5
O010154,2020-12-09,10:46:03,23,B001,2
O010156,2013-09-07,15:29:01,27,B001,6
O010158,2023-12-08,14:36:34,22,B001,3
O010166,2011-12-12,10:25:43,19,B001,2
O010168,2019-12-30,08:51:12,6,B001,3
O010170,2016-04-12,12:29:55,15,B001,1
O010171,2022-08-06,09:20:07,22,B001,5
O010178,2016-10-09,08:24:21,22,B001,5
O010179,2023-02-22,14:18:48,45,B001,6
O010182,2006-04-25,16:31:51,14,B001,2
O010186,2016-08-30,17:43:08,13,B001,4
O010187,2010-08-12,14:33:52,2,B001,4
O010189,2015-07-31,17:10:44,1,B001,4
O010194,2019-07-31,17:15:56,9,B001,2
O010196,2024-05-30,08:54:41,40,B001,10
O010200,2020-03-29,11:44:55,14,B001,2
O010204,2024-03-29,07:12:13,28,B001,10
O010205,2023-07-06,08:43:41,40,B001,6
O010213,2017-03-05,18:32:43,14,B001,1
O010214,2024-12-05,14:58:27,21,B001,1
O010215,2016-12-12,10:05:34,39,B001,7
O010222,2024-11-11,10:26:11,46,B001,6
O010226,2004-01-04,18:07:39,22,B001,1
O010228,2024-12-03,07:50:09,41,B001,6
O010232,2023-12-22,15:59:45,38,B001,10
O010233,2016-10-21,07:18:19,15,B001,1
O010234,2024-03-01,18:48:41,16,B001,5
O010242,2022-01-13,10:23:47,41,B001,9
O010245,2018-03-21,08:28:57,42,B001,9
O010246,2006-01-30,12:08:30,5,B001,1
O010247,2013-06-17,17:32:26,30,B001,10
O010248,2020-07-10,15:56:22,7,B001,2
O010252,2024-12-19,18:28:23,7,B001,2
O010254,2014-02-26,10:25:49,17,B001,5
O010266,2018-04-10,08:18:26,6,B001,2
O010267,2022-01-24,17:06:39,39,B001,6
O010271,2020-05-08,11:26:34,42,B001,10
O010272,2012-03-03,06:42:49,10,B001,5
O010273,2016-09-06,16:38:52,32,B001,9
O010274,2012-07-30,13:35:01,26,B001,7
O010282,2023-01-19,17:59:05,41,B001,8
O010283,2024-09-13,15:57:15,31,B001,6
O010285,2022-11-26,14:30:01,39,B001,6
O010286,2022-06-26,08:05:57,29,B001,10
O010287,2023-05-05,09:50:07,10,B001,5
O010289,2008-07-23,13:49:48,16,B001,1
O010298,2015-01-28,07:04:15,9,B001,4
O010300,2023-02-21,15:07:14,46,B001,10
O010302,2003-09-10,14:18:48,50,B001,10
O010304,2013-05-06,07:49:10,24,B001,2
O010307,2020-09-28,13:37:57,2,B001,1
O010311,2013-11-04,15:06:18,7,B001,2
O010315,2023-07-31,17:04:28,4,B001,2
O010317,2023-01-08,15:00:09,47,B001,8
O010318,2006-01-13,10:17:48,3,B001,1
O010319,2022-10-08,17:17:31,46,B001,10
O010321,2024-04-21,15:02:40,43,B001,7
O010325,2008-04-19,08:52:02,31,B001,10
O010331,2013-07-31,07:02:09,49,B001,7
O010335,2022-09-22,18:20:24,24,B001,1
O010337,2013-02-23,09:50:10,27,B001,6
O010340,2018-10-11,09:53:49,37,B001,10
O010341,2012-11-16,11:17:40,12,B001,5
O010343,2020-01-25,12:03:20,5,B001,3
O010348,2024-01-04,07:40:00,1,B001,1
O010355,2024-01-19,17:56:55,16,B001,1
O010356,2023-04-22,16:21:55,17,B001,3
O010359,2021-07-07,17:38:19,14,B001,4
O010361,2016-12-05,06:40:59,30,B001,6
O010362,2012-07-12,16:18:30,29,B001,7
O010367,2024-04-04,10:35:54,33,B001,8
O010371,2024-06-19,12:49:18,17,B001,2
O010375,2024-08-11,16:05:31,17,B001,2
O010379,2011-11-27,08:45:55,39,B001,8
O010385,2019-12-27,11:36:06,28,B001,9
O010387,2012-09-02,09:55:13,42,B001,9
O010388,2007-02-19,07:34:56,48,B001,6
O010390,2007-12-06,17:30:16,26,B001,10
O010391,2023-12-15,14:58:23,31,B001,9
O010397,2024-01-08,13:35:38,1,B001,1
O010398,2008-01-01,13:16:54,36,B001,7
O010400,2010-02-05,18:52:26,45,B001,7
O010402,2020-08-02,07:47:38,1,B001,3
O010403,2023-04-18,13:47:16,42,B001,10
O010404,2024-10-19,17:30:46,50,B001,10
O010409,2024-06-13,10:13:48,10,B001,3
O010412,2005-01-20,10:25:55,50,B001,8
O010413,2006-04-18,12:12:18,24,B001,1
O010418,2020-02-22,13:10:58,35,B001,8
O010420,2022-12-13,07:13:56,48,B001,6
O010422,2023-11-17,12:17:12,6,B001,1
O010423,2023-05-11,18:50:32,41,B001,10
O010424,2019-03-22,07:06:17,29,B001,10
O010425,2023-12-28,11:33:07,37,B001,8
O010426,2023-08-26,13:43:05,24,B001,3
O010428,2024-08-07,07:56:21,42,B001,9
O010432,2017-03-27,09:55:56,21,B001,3
O010433,2009-06-06,15:00:41,9,B001,5
O010438,2024-04-14,08:45:36,24,B001,5
O010440,2019-07-27,18:11:58,33,B001,8
O010444,2024-04-30,15:58:05,18,B001,4
O010446,2023-02-25,07:37:15,23,B001,3
O010454,2023-06-11,15:46:38,36,B001,9
O010455,2023-01-24,07:43:42,15,B001,5
O010456,2018-08-23,08:10:29,49,B001,8
O010457,2007-02-23,10:14:21,25,B001,1
O010458,2024-10-01,12:26:54,18,B001,3
O010461,2000-08-12,18:34:07,43,B001,7
O010463,2017-07-08,14:40:16,30,B001,7
O010465,2020-06-30,13:53:33,45,B001,9
O010467,2011-12-23,12:38:24,49,B001,7
O010476,2009-08-15,17:38:11,24,B001,5
O010479,2022-04-22,13:20:17,49,B001,7
O010483,2024-03-13,17:09:47,31,B001,7
O010484,2019-11-09,14:18:01,35,B001,10
O010485,2011-02-18,16:04:48,3,B001,3
O010486,2021-06-08,13:41:27,43,B001,10
O010489,2022-12-28,11:28:03,19,B001,3
O010495,2022-05-02,13:10:56,41,B001,10
O010496,2021-10-21,07:27:35,48,B001,9
O010497,2015-04-23,09:38:31,48,B001,8
O010498,2023-04-13,12:06:24,30,B001,10
O010501,2016-02-14,10:24:53,9,B001,5
O010502,2013-10-20,08:02:51,3,B001,2
O010510,2016-11-13,07:00:32,30,B001,7
O010516,2016-09-21,16:34:56,30,B001,9
O010518,2022-01-27,15:44:48,26,B001,9
O010519,2024-10-23,10:27:33,11,B001,2
O010524,2009-06-15,16:03:11,29,B001,6
O010528,2009-06-03,17:48:03,18,B001,2
O010531,2023-12-08,13:31:29,27,B001,7
O010532,2017-12-27,18:20:52,37,B001,7
O010536,2021-07-26,12:05:33,46,B001,6
O010537,2021-04-06,12:50:33,33,B001,7
O010540,2024-12-06,07:32:13,19,B001,4
O010541,2019-02-02,10:42:57,24,B001,3
O010542,2022-02-06,08:07:57,23,B001,4
O010543,2018-05-19,11:08:46,18,B001,2
O010544,2020-10-15,18:42:31,11,B001,4
O010547,2021-06-28,12:51:43,14,B001,3
O010553,2018-09-21,12:32:53,38,B001,9
O010563,2022-07-12,10:19:22,44,B001,10
O010567,2022-05-28,15:53:10,44,B001,8
O010568,2016-12-28,12:50:04,1,B001,4
O010572,2003-07-25,09:13:37,14,B001,1
O010576,2018-01-21,07:37:23,3,B001,4
O010579,2004-03-11,08:49:57,19,B001,4
O010581,2014-03-27,17:50:11,32,B001,7
O010584,2021-11-06,13:38:27,36,B001,9
O010585,2019-11-27,08:11:30,34,B001,8
O010588,2023-04-05,18:47:15,24,B001,4
O010589,2023-12-02,15:32:13,4,B001,4
O010591,2023-12-26,13:03:28,40,B001,10
O010595,2007-06-01,06:47:13,29,B001,7
O010596,2015-03-28,18:05:30,50,B001,10
O010600,2011-04-02,14:32:20,48,B001,8
O010602,2014-03-01,18:51:10,17,B001,2
O010603,2015-08-23,11:21:20,41,B001,7
O010620,2016-02-13,08:17:33,21,B001,3
O010621,2020-03-19,15:16:47,8,B001,4
O010624,2022-06-15,17:26:04,40,B001,9
O010625,2023-10-06,14:27:35,3,B001,3
O010628,2024-12-21,12:25:48,42,B001,10
O010629,2024-09-01,13:37:52,32,B001,9
O010630,2023-02-14,13:21:40,45,B001,7
O010633,2017-02-23,07:50:22,15,B001,2
O010639,2012-09-24,09:02:24,19,B001,3
O010640,2018-10-30,09:58:30,4,B001,2
O010641,2010-10-07,10:14:41,21,B001,1
O010645,2016-08-06,06:30:34,36,B001,6
O010651,2019-10-27,09:36:22,50,B001,9
O010653,2020-10-02,17:14:52,35,B001,9
O010662,2008-12-29,11:21:15,43,B001,9
O010665,2023-10-26,15:13:52,34,B001,10
O010666,2017-11-15,07:25:41,12,B001,1
O010668,2009-11-15,11:06:14,44,B001,8
O010669,2024-05-13,11:10:05,30,B001,6
O010671,2014-12-20,07:16:13,14,B001,2
O010673,2015-09-09,16:32:16,37,B001,9
O010675,2016-09-15,13:30:12,43,B001,8
O010677,2007-06-25,17:58:59,50,B001,8
O010685,2001-06-01,06:39:36,50,B001,10
O010692,2020-01-20,14:42:01,34,B001,7
O010694,2019-03-08,15:29:12,48,B001,9
O010695,2022-08-21,09:18:22,49,B001,10
O010699,2011-06-22,16:28:24,33,B001,9
O010704,2024-11-14,10:15:52,43,B001,8
O010708,2017-05-12,12:50:48,49,B001,9
O010711,2002-01-20,11:36:24,28,B001,8
O010713,2020-11-02,07:53:15,30,B001,9
O010719,2021-10-31,10:48:39,3,B001,1
O010721,2024-06-16,18:13:31,19,B001,1
O010727,2024-05-02,10:17:30,6,B001,1
O010731,2016-01-04,09:08:24,18,B001,4
O010735,2016-05-20,11:48:13,34,B001,10
O010736,2022-09-10,12:51:34,32,B001,10
O010739,1999-11-23,09:19:06,27,B001,7
O010740,2023-07-08,13:04:09,40,B001,10
O010743,2024-05-18,17:41:43,30,B001,6
O010744,2012-08-08,14:37:14,11,B001,2
O010752,2023-10-20,09:40:55,13,B001,3
O010754,2019-03-30,12:40:36,23,B001,4
O010766,2020-08-10,10:05:25,48,B001,10
O010772,2020-07-17,15:33:33,3,B001,3
O010777,2018-07-29,11:00:48,3,B001,5
O010778,2024-11-16,13:42:00,6,B001,5
O010782,2022-04-18,13:27:20,1,B001,5
O010784,2024-03-08,06:58:56,30,B001,8
O010787,2022-02-07,07:51:26,4,B001,2
O010793,2024-03-24,18:20:45,20,B001,4
O010794,2016-08-11,15:17:56,41,B001,9
O010795,2020-12-30,17:18:24,13,B001,5
O010796,2016-08-05,13:30:35,14,B001,3
O010799,2008-06-11,08:46:11,26,B001,8
O010801,2022-04-27,11:08:49,46,B001,10
O010802,2024-03-12,07:44:42,33,B001,6
O010806,2023-06-20,10:59:28,18,B001,2
O010812,2002-10-24,11:22:16,19,B001,4
O010814,2015-02-04,10:48:16,8,B001,3
O010815,2013-07-18,09:38:19,24,B001,1
O010818,2015-01-06,12:48:32,50,B001,10
O010819,2017-01-06,17:33:06,2,B001,5
O010820,2020-03-25,18:43:13,43,B001,10
O010823,2021-07-09,08:18:24,5,B001,3
O010825,2016-07-24,18:56:05,31,B001,6
O010826,2023-03-28,18:01:51,50,B001,7
O010832,2017-11-07,16:46:42,5,B001,3
O010833,2017-08-30,16:01:52,12,B001,2
O010836,2016-09-14,16:39:12,11,B001,4
O010840,2024-02-03,08:40:28,44,B001,9
O010842,2019-12-17,17:32:53,36,B001,7
O010845,2014-01-23,14:52:59,34,B001,8
O010848,2022-07-01,18:17:17,30,B001,8
O010850,2021-10-12,18:23:43,31,B001,8
O010851,2020-03-22,12:04:01,48,B001,10
O010853,2018-07-26,07:48:12,35,B001,7
O010856,2012-07-15,13:12:27,13,B001,3
O010858,2020-06-26,08:59:58,28,B001,8
O010859,2024-11-07,11:55:01,26,B001,6
O010860,2015-07-03,09:12:43,7,B001,5
O010863,2014-03-04,17:04:24,6,B001,4
O010870,2013-07-04,08:23:45,12,B001,3
O010871,2024-03-08,13:35:24,29,B001,10
O010873,2003-12-06,09:00:15,45,B001,9
O010875,2022-11-05,09:31:41,37,B001,9
O010878,2021-07-05,18:41:23,24,B001,5
O010884,2023-05-09,07:06:37,47,B001,7
O010888,2020-03-01,14:05:18,42,B001,10
O010891,2023-10-29,10:14:54,29,B001,8
O010893,2022-03-07,11:19:05,27,B001,10
O010895,2002-04-17,07:29:06,34,B001,8
O010900,2022-07-31,09:25:54,33,B001,6
O010901,2024-05-19,15:06:25,10,B001,3
O010906,2019-05-23,15:20:16,32,B001,9
O010910,2022-04-13,10:55:57,44,B001,7
O010913,2020-12-07,08:08:49,13,B001,5
O010915,2020-08-28,09:50:17,24,B001,4
O010916,2021-02-08,14:58:02,41,B001,7
O010917,2021-01-20,17:09:49,13,B001,2
O010923,2022-11-13,18:48:00,2,B001,1
O010926,2019-05-24,14:41:56,16,B001,3
O010927,2010-07-08,16:08:21,10,B001,3
O010931,2019-06-23,08:43:53,37,B001,10
O010936,2000-06-22,17:28:28,6,B001,4
O010940,2024-06-30,11:36:39,9,B001,1
O010941,2009-07-24,12:54:56,35,B001,6
O010944,2016-09-14,13:05:22,6,B001,5
O010953,2018-02-16,14:24:13,23,B001,4
O010954,2024-10-04,15:32:18,29,B001,9
O010960,2024-08-07,09:41:44,39,B001,7
O010961,2014-02-05,10:07:30,25,B001,1
O010965,2020-01-13,13:16:36,48,B001,7
O010966,2022-07-02,09:45:34,22,B001,3
O010972,2018-01-22,12:42:38,49,B001,10
O010974,2023-06-18,06:54:15,4,B001,4
O010975,2010-03-15,12:49:18,50,B001,8
O010979,2024-06-08,16:56:16,9,B001,1
O010985,2009-12-18,16:08:04,15,B001,5
O010986,2024-05-23,18:27:28,19,B001,1
O010987,2023-01-23,14:37:09,11,B001,2
O010988,2018-03-21,13:02:24,11,B001,2
O010991,2019-07-27,17:01:26,48,B001,8
O010992,2020-12-05,14:00:59,1,B001,1
O010994,2021-07-27,13:52:04,40,B001,8
O010995,2011-03-06,09:25:37,14,B001,2
O010999,2007-07-10,13:20:45,1,B001,3
O011002,2015-08-29,15:05:25,47,B001,8
O011003,2024-12-17,08:14:10,38,B001,6
O011004,2023-06-18,07:48:41,15,B001,3
O011008,2024-08-15,11:23:11,21,B001,2
O011014,2023-04-30,17:22:03,29,B001,10
O011015,2015-10-19,16:00:17,47,B001,9
O011018,2021-01-05,07:13:25,24,B001,1
O011022,2013-06-17,07:43:13,13,B001,3
O011023,2014-02-04,12:05:34,40,B001,10
O011028,2012-01-11,13:23:02,29,B001,7
O011029,2023-04-11,18:24:30,34,B001,9
O011031,2019-07-13,15:55:22,38,B001,6
O011032,2008-11-15,13:10:45,15,B001,5
O011033,2019-09-28,15:11:36,37,B001,7
O011043,2023-08-19,09:22:34,36,B001,6
O011044,2022-04-30,13:34:50,21,B001,1
O011046,2023-06-08,07:48:45,23,B001,3
O011049,2004-02-08,10:10:16,45,B001,6
O011051,2013-07-06,08:54:00,23,B001,5
O011057,2010-10-09,12:05:08,4,B001,1
O011058,2013-02-06,10:23:48,42,B001,9
O011060,2024-02-09,18:27:40,22,B001,3
O011064,2024-11-24,12:15:21,10,B001,5
O011067,2023-07-04,07:18:42,20,B001,4
O011070,2023-03-18,15:37:12,9,B001,2
O011072,2024-03-26,10:52:42,33,B001,7
O011074,2014-02-02,10:09:39,44,B001,8
O011076,2024-10-30,16:08:09,47,B001,10
O011080,2006-07-08,12:56:23,7,B001,3
O011084,2024-06-13,17:26:10,25,B001,5
O011085,2024-08-05,14:51:13,26,B001,7
O011089,2013-07-28,17:36:30,42,B001,10
O011094,2021-09-02,12:22:49,10,B001,3
O011095,2022-07-04,13:58:07,7,B001,5
O011103,2024-04-14,07:27:50,25,B001,5
O011105,2021-04-23,07:57:27,8,B001,5
O011106,2003-05-18,08:32:35,19,B001,5
O011109,2021-01-09,07:53:33,16,B001,4
O011110,2024-01-11,09:24:34,11,B001,5
O011113,2020-02-22,10:30:59,41,B001,8
O011118,2024-07-16,08:15:03,12,B001,5
O011119,2017-01-22,07:44:55,23,B001,1
O011121,2004-08-18,08:33:16,32,B001,6
O011128,2021-05-29,16:09:23,33,B001,10
O011132,2006-05-19,09:40:36,16,B001,4
O011133,2000-10-13,16:54:04,37,B001,10
O011134,2007-10-12,09:52:10,44,B001,9
O011141,2024-08-12,11:16:00,5,B001,4
O011142,2024-09-04,06:53:18,13,B001,3
O011144,2023-05-08,08:41:15,2,B001,5
O011145,2024-06-13,14:52:32,16,B001,1
O011147,2024-01-18,09:21:59,39,B001,8
O011157,2019-07-08,16:50:06,10,B001,4
O011160,2023-10-08,15:57:02,45,B001,8
O011163,2020-07-16,10:42:58,38,B001,8
O011167,2009-09-21,08:27:58,35,B001,8
O011169,2020-11-01,13:32:50,26,B001,10
O011170,2024-10-17,09:57:49,44,B001,7
O011171,2024-09-30,15:07:03,13,B001,5
O011179,2024-11-29,13:17:38,34,B001,6
O011182,2022-04-12,07:04:19,17,B001,4
O011191,2017-08-26,16:22:00,21,B001,2
O011192,2014-03-17,16:10:49,9,B001,4
O011194,2023-03-18,11:44:09,21,B001,5
O011195,2021-08-28,08:39:45,43,B001,10
O011196,2020-09-20,18:49:41,11,B001,3
O011201,2024-09-08,16:34:09,42,B001,9
O011205,2023-02-25,18:47:32,11,B001,1
O011218,2017-03-13,09:03:34,11,B001,4
O011220,2014-06-09,09:37:25,15,B001,1
