DORDER_ID,TIME_DELIVERY,DATE_DELIVERY
O032075,07:35:34,2024-08-15
O032077,14:42:06,2013-10-13
O032078,09:36:23,2005-01-16
O032079,14:10:54,2016-12-04
O032080,13:14:14,2017-03-05
O032081,14:09:21,2022-12-22
O032091,11:17:33,2015-08-01
O032093,11:54:54,2024-11-20
O032101,09:38:16,2022-08-30
O032105,17:56:03,2016-01-16
O032109,08:43:18,2024-11-03
O032114,13:39:40,2019-03-02
O032116,11:22:45,2022-01-10
O032117,15:57:02,2015-07-05
O032120,14:06:49,2004-03-10
O032122,06:56:01,2014-11-05
O032123,09:00:33,2015-07-10
O032124,12:11:26,2022-01-03
O032131,11:53:44,2022-07-15
O032133,14:12:39,2010-04-18
O032141,16:46:31,2024-08-02
O032142,07:41:09,2011-03-28
O032153,16:08:02,2018-01-21
O032156,11:19:32,2009-05-08
O032157,17:17:39,2023-09-23
O032158,17:36:34,2024-04-13
O032159,12:04:58,2015-06-27
O032165,16:18:44,2024-05-03
O032166,14:49:42,2023-09-15
O032170,08:05:00,2017-01-08
O032172,06:34:14,2024-05-08
O032176,14:06:05,2024-02-06
O032178,16:44:17,2022-09-09
O032180,06:57:44,2009-08-21
O032183,09:00:41,2012-05-17
O032191,12:23:03,2016-08-27
O032193,08:42:41,2015-08-01
O032194,07:41:50,2007-01-04
O032209,13:57:09,2016-04-10
O032210,11:01:30,2022-11-04
O032217,08:58:14,2015-04-26
O032220,10:58:21,2019-06-19
O032222,07:33:40,2016-01-10
O032228,09:26:34,2012-05-06
O032230,06:45:34,2024-02-10
O032231,06:49:03,2020-03-08
O032235,10:39:30,2018-07-02
O032242,13:46:28,2019-02-16
O032246,13:10:11,2008-05-03
O032247,08:06:42,2024-02-29
O032250,12:17:59,2024-01-28
O032252,14:33:06,2008-03-17
O032256,07:49:56,2022-09-10
O032258,16:38:04,2023-11-28
O032260,11:29:49,2024-12-12
O032261,07:02:13,2010-01-17
O032263,14:23:00,2024-07-25
O032264,15:46:49,2014-02-08
O032268,18:35:03,2020-08-31
O032272,12:07:07,2013-08-03
O032274,14:16:14,2024-10-10
O032275,18:36:01,2016-03-11
O032278,11:07:38,2020-12-27
O032281,17:30:32,2008-07-01
O032282,11:19:26,2024-02-07
O032292,15:29:05,2023-03-18
O032300,10:22:57,2023-06-27
O032302,16:24:17,2018-01-08
O032303,18:53:58,2020-09-17
O032304,13:28:18,2019-04-01
O032306,14:44:32,2020-11-04
O032308,18:07:11,2016-03-19
O032313,14:42:50,2003-07-31
O032318,11:55:13,2012-10-12
O032324,09:43:26,2011-03-15
O032326,18:58:49,2024-12-06
O032327,07:20:34,2022-05-25
O032333,07:25:38,2014-12-29
O032334,06:43:27,2009-10-11
O032335,14:39:25,2020-04-03
O032336,16:29:17,2023-10-05
O032339,07:53:38,2019-02-17
O032342,13:28:47,2020-03-11
O032345,16:29:22,2019-01-16
O032347,10:28:15,2022-02-05
O032349,11:43:33,2011-08-11
O032350,09:47:46,2023-01-07
O032352,13:58:37,2006-07-09
O032357,09:13:35,2023-07-27
O032363,09:03:04,2005-08-06
O032372,17:20:07,2019-06-28
O032377,09:38:27,2024-09-19
O032386,14:39:54,2014-09-03
O032389,18:25:43,2011-08-22
O032395,18:13:22,2022-09-10
O032401,07:55:47,2012-10-10
O032407,10:04:05,2024-07-09
O032408,18:26:53,2021-02-25
O032409,08:35:42,2018-11-02
O032413,08:28:07,2022-07-22
O032418,10:48:23,2010-09-13
O032419,08:25:41,2024-05-16
O032424,16:04:44,2023-10-06
O032433,06:36:10,2024-03-23
O032434,13:57:11,2021-10-20
O032441,07:30:54,2019-10-17
O032442,18:38:45,2011-02-04
O032444,16:09:26,2017-03-18
O032446,09:49:08,2013-05-02
O032448,08:55:58,2013-05-31
O032449,18:15:39,2020-02-05
O032453,18:17:29,2003-05-10
O032454,10:39:21,2022-10-22
O032459,10:04:47,2022-07-17
O032461,07:43:20,2023-03-09
O032469,16:37:45,2018-05-04
O032470,16:56:28,2019-10-21
O032483,10:08:45,2020-12-15
O032484,15:27:05,2020-01-23
O032485,14:19:07,2024-09-23
O032490,17:47:07,2023-06-17
O032491,12:05:22,2024-12-04
O032492,17:38:55,2020-11-29
O032494,12:33:06,2001-09-05
O032497,15:09:11,2005-07-26
O032502,12:46:17,2018-03-12
O032503,12:58:58,2019-11-14
O032506,12:09:10,2019-07-26
O032512,12:14:45,2023-07-21
O032514,14:42:50,2020-04-07
O032515,18:31:37,2024-11-23
O032518,17:51:04,2016-10-01
O032520,15:02:23,2024-05-10
O032522,18:23:50,2024-10-26
O032523,14:29:12,2011-01-03
O032527,12:00:45,2018-01-21
O032530,13:37:57,2023-10-10
O032531,12:32:37,2023-09-07
O032532,07:37:41,2021-02-02
O032538,09:53:20,2010-12-25
O032542,18:57:52,2024-02-23
O032545,12:24:26,2019-04-02
O032550,08:24:20,2022-07-29
O032553,10:53:50,2024-11-01
O032556,13:12:00,2006-08-21
O032562,08:50:44,2020-07-12
O032563,08:55:40,2012-01-24
O032564,13:41:36,2019-07-03
O032567,09:46:22,2024-11-25
O032568,08:11:54,2014-09-30
O032570,10:19:08,2023-04-25
O032572,10:02:53,2000-11-21
O032573,15:24:50,2014-05-24
O032574,09:54:08,2023-09-26
O032576,14:27:26,2018-02-15
O032578,14:21:26,2024-11-03
O032584,11:51:12,2024-01-14
O032585,18:54:15,2021-09-28
O032586,07:08:14,2009-11-14
O032588,13:39:24,2015-09-18
O032590,06:47:08,2021-05-14
O032594,17:34:20,2018-10-04
O032596,11:21:42,2018-07-09
O032598,09:14:47,2020-03-26
O032600,06:51:05,2024-03-25
O032603,09:55:35,2022-07-12
O032608,09:01:27,2020-01-26
O032610,14:16:44,2018-07-15
O032612,09:33:59,2010-11-28
O032613,13:24:13,2024-08-21
O032614,10:24:38,2013-07-17
O032618,09:04:01,2022-02-20
O032619,08:23:26,2004-06-12
O032623,09:50:53,2017-07-25
O032625,10:06:13,2024-02-07
O032626,12:27:22,2019-02-04
O032631,10:59:21,2018-10-30
O032634,09:36:28,2023-04-17
O032635,12:58:05,2019-09-05
O032636,17:41:08,2024-11-21
O032642,13:23:51,2024-03-16
O032644,16:46:42,2010-08-27
O032648,12:14:36,2020-07-21
O032650,13:48:37,2020-05-15
O032651,16:45:31,2021-02-08
O032652,15:41:08,2018-05-09
O032659,17:35:23,2021-08-17
O032662,07:57:22,2020-12-01
O032668,15:12:53,2019-11-01
O032670,09:03:04,2007-12-05
O032673,10:42:50,2024-12-14
O032682,18:42:10,2010-01-25
O032683,15:39:52,2013-09-18
O032696,18:19:05,2022-09-14
O032698,12:29:48,2024-10-17
O032702,10:10:33,2022-07-01
O032704,11:27:05,2004-07-15
O032705,17:16:37,2019-07-11
O032709,14:14:42,2023-08-26
O032711,11:17:06,2021-09-15
O032715,15:12:04,2019-04-05
O032717,09:22:51,2005-10-04
O032720,18:07:54,2018-02-16
O032729,07:20:43,2018-09-28
O032730,18:38:24,2023-02-06
O032732,14:29:28,2024-06-30
O032738,10:55:23,2024-11-09
O032742,11:19:39,2024-04-04
O032743,13:13:21,2022-08-18
O032745,13:19:20,2015-05-20
O032747,16:57:43,2023-10-18
O032752,16:43:51,2017-07-11
O032758,15:10:31,2024-10-19
O032759,12:32:47,2013-10-29
O032761,17:31:37,2023-09-23
O032762,15:03:57,2024-02-17
O032763,11:45:16,2023-10-31
O032766,10:04:09,2019-02-17
O032769,17:57:31,2020-04-12
O032777,10:56:05,2011-05-27
O032784,08:12:16,2020-05-29
O032785,11:22:35,2024-01-14
O032788,09:08:39,2017-07-06
O032789,11:00:57,2013-09-13
O032791,17:52:21,2024-12-02
O032792,10:03:52,2016-06-01
O032798,09:51:10,2022-07-08
O032800,07:51:59,2024-11-06
O032801,14:42:45,2022-10-22
O032802,14:53:54,2017-02-23
O032804,12:18:54,2024-01-14
O032805,10:19:39,2024-05-10
O032806,07:09:21,2003-09-24
O032810,17:47:45,2014-08-02
O032811,07:53:33,2021-11-01
O032812,16:55:36,2022-10-04
O032814,17:51:13,2019-10-11
O032815,07:48:15,2012-07-22
O032816,18:20:17,2021-03-29
O032819,16:08:38,2020-06-02
O032821,07:07:05,2021-09-12
O032823,10:42:05,2011-03-17
O032828,14:32:42,2024-10-16
O032831,15:30:34,2023-10-11
O032832,10:20:19,2022-10-03
O032833,09:05:09,2023-09-05
O032836,17:37:22,2021-11-30
O032838,09:32:48,2020-02-09
O032841,18:46:41,2022-12-22
O032842,11:19:09,2023-06-12
O032844,16:26:43,2004-01-02
O032846,08:02:43,2008-10-15
O032851,09:20:53,2022-06-28
O032852,18:21:46,2022-11-08
O032857,17:04:22,2022-08-29
O032858,13:38:22,2013-01-06
O032859,09:17:52,2007-10-27
O032860,11:17:02,2004-12-14
O032861,16:11:20,2024-01-28
O032862,14:13:12,2005-06-05
O032865,06:53:30,2013-07-04
O032866,09:58:00,2023-10-02
O032871,13:14:59,2004-12-30
O032872,06:42:59,2023-07-24
O032880,16:41:33,2023-09-21
O032884,13:59:56,2020-09-10
O032893,10:56:35,2008-07-16
O032896,06:58:45,2021-11-14
O032897,09:15:14,2024-09-16
O032898,16:52:52,2021-01-26
O032901,09:08:06,2023-07-08
O032907,17:04:46,2019-12-03
O032909,07:06:39,2024-09-08
O032910,11:19:38,2022-01-28
O032911,09:27:59,2020-04-19
O032925,08:31:08,2012-04-22
O032927,08:30:48,2021-10-16
O032932,15:13:17,2014-02-04
O032934,10:50:21,2000-11-09
O032940,17:37:19,2011-01-26
O032946,16:32:22,2012-12-08
O032947,10:25:53,2022-07-06
O032948,11:30:52,2017-06-16
O032949,08:34:18,2020-06-19
O032953,07:46:01,2024-01-19
O032968,07:41:18,2018-06-20
O032973,14:26:55,2017-04-09
O032977,14:55:52,2020-02-08
O032979,12:48:22,2010-01-07
O032980,15:09:29,2021-02-19
O032982,07:48:08,2024-09-13
O032983,12:17:45,2021-04-26
O032988,15:54:17,2019-07-16
O032990,08:46:18,2010-06-24
O032996,16:57:19,2017-05-10
O032998,18:41:52,2012-05-18
O033002,12:35:53,2002-12-27
O033003,07:55:03,2019-06-09
O033012,15:13:11,2017-08-01
O033013,16:20:49,2023-03-17
O033014,18:47:46,2017-03-31
O033015,10:10:37,2014-01-10
O033019,17:49:36,2021-05-13
O033024,16:06:55,2018-09-18
O033025,16:35:23,2021-11-18
O033027,10:29:31,2009-01-10
O033034,07:07:43,2020-10-29
O033039,14:13:09,2018-09-24
O033041,14:03:58,2021-06-25
O033043,15:01:24,2024-03-20
O033048,11:25:56,2023-06-25
O033052,14:19:10,2020-02-26
O033056,12:11:33,2012-10-31
O033057,15:09:24,2022-05-22
O033060,18:16:02,2021-11-04
O033063,12:43:01,2015-04-19
O033065,06:45:51,2024-05-07
O033067,16:06:04,2022-02-26
O033072,17:46:58,2013-09-10
O033073,07:03:43,2024-02-19
O033078,12:46:42,2021-11-01
O033082,10:31:12,2022-05-04
O033087,18:26:05,2009-09-06
O033088,06:36:33,2012-03-20
O033089,18:52:01,2024-08-03
O033090,16:17:01,2008-07-08
O033091,08:23:51,2014-02-06
O033092,14:41:23,2016-03-18
O033093,18:22:47,2008-06-28
O033096,09:05:31,2019-06-28
O033099,16:50:36,2019-05-31
O033100,07:30:18,2019-12-20
O033101,10:34:38,2013-09-17
O033104,15:19:49,2017-01-16
O033105,08:01:50,2020-12-28
O033107,12:19:34,2017-10-27
O033110,12:35:51,2002-01-12
O033113,15:56:38,2024-04-13
O033115,13:26:04,2019-07-06
O033117,12:37:04,2017-12-19
O033119,12:06:50,2009-05-06
O033120,07:27:09,2017-11-12
O033122,13:17:18,2018-07-06
O033125,10:45:44,2023-05-06
O033126,17:48:51,2010-07-15
O033134,11:25:21,2011-08-31
O033140,10:18:01,2016-07-19
O033141,11:40:57,2024-11-18
O033142,12:07:28,2017-11-09
O033143,13:12:44,2012-04-02
O033149,13:02:04,2024-10-25
O033150,14:42:29,2021-08-01
O033152,12:18:45,2020-05-16
O033155,18:24:23,2023-07-28
O033157,14:47:42,2018-02-09
O033158,17:56:36,2020-05-25
O033162,15:55:05,2019-02-27
O033163,09:41:33,2013-05-27
O033164,14:37:39,2024-03-13
O033165,06:30:55,2019-11-23
O033170,16:46:56,2023-08-05
O033172,14:08:52,2014-02-21
O033173,14:54:49,2024-04-22
O033174,15:39:48,2023-11-18
O033177,15:32:39,2002-09-03
O033178,13:18:13,2018-01-15
O033180,11:26:34,2020-08-15
O033184,16:45:19,2024-04-04
O033185,09:00:49,2023-03-20
O033186,18:43:30,2024-04-07
O033187,15:37:28,2021-03-19
O033189,18:17:32,2015-09-08
O033191,08:49:46,2014-04-30
O033192,14:32:52,2024-10-25
O033198,08:57:57,2024-01-05
O033201,12:39:37,2023-03-07
O033203,10:25:13,2022-01-08
O033206,16:44:52,2004-08-09
O033210,09:00:42,2020-08-17
O033213,06:37:18,2011-05-19
O033218,12:56:17,2024-06-10
O033222,11:36:29,2024-01-08
O033223,15:18:22,2014-03-07
O033224,16:21:49,2021-11-26
O033228,16:05:03,2022-02-02
O033231,11:41:43,2022-02-23
O033233,07:19:18,2024-02-25
O033236,08:37:36,2016-04-10
O033237,16:06:27,2024-12-04
O033240,06:30:08,2012-02-27
O033241,09:13:27,2019-12-23
O033242,18:09:13,2015-12-14
O033250,15:53:35,2011-11-26
O033256,13:04:53,2021-09-09
O033258,15:17:00,2024-10-17
O033259,09:02:25,2022-07-27
O033260,10:58:10,2024-06-12
O033261,15:13:22,2023-06-06
O033262,08:45:20,2021-09-24
O033265,08:13:37,2022-01-17
O033266,15:31:35,2022-06-04
O033276,07:00:13,2023-09-11
O033279,11:09:56,2024-06-24
O033283,16:46:27,2017-11-24
O033284,13:42:12,2004-08-24
O033291,15:46:28,2008-09-23
O033292,11:37:22,2014-07-04
O033295,10:56:15,2022-09-29
O033297,12:58:33,2021-12-27
O033299,15:25:39,2023-10-26
O033300,12:58:50,2011-10-18
O033305,12:18:06,2015-07-05
O033311,16:35:41,2013-01-30
O033313,10:11:13,2022-08-21
O033314,06:30:29,2024-07-09
O033315,17:17:46,2006-06-01
O033316,14:03:53,2009-11-11
O033321,14:06:49,2019-06-06
O033330,07:56:44,2019-06-05
O033331,06:42:17,2019-09-15
O033332,08:36:21,2014-07-02
O033333,09:36:51,2020-02-21
O033337,13:27:00,2016-10-20
O033340,08:30:40,2023-03-22
O033346,14:43:41,2019-07-25
O033350,11:37:51,2007-10-09
O033351,18:55:53,2022-12-05
O033353,17:00:50,2022-11-14
O033357,06:50:05,2016-10-29
O033358,09:45:04,2006-03-15
O033366,11:01:53,2020-04-28
O033369,10:46:49,2007-11-20
O033371,08:55:44,2011-04-28
O033373,06:40:27,2018-08-24
O033375,10:11:46,2022-11-04
O033376,06:50:02,2023-02-12
O033381,15:49:11,2015-09-19
O033389,15:29:45,2023-12-14
O033390,12:29:49,2022-11-10
O033391,14:25:41,2019-07-18
O033394,17:20:59,2024-10-05
O033396,10:20:37,2018-05-25
O033398,06:47:55,2019-12-06
O033402,07:51:36,2018-02-18
O033406,08:06:45,2022-12-19
O033410,08:55:26,2024-10-15
O033412,09:19:13,2023-10-28
O033414,10:42:28,2007-08-28
O033417,08:36:29,2021-11-04
O033420,16:15:51,2014-05-19
O033424,13:05:07,2017-09-20
O033427,17:55:35,2023-10-24
O033428,06:32:53,2021-12-18
O033429,11:10:42,2021-08-08
O033431,08:18:12,2021-01-16
O033437,14:03:50,2012-04-21
O033440,16:48:53,2024-04-12
O033442,16:12:49,2020-06-03
O033450,17:25:45,2024-06-15
O033452,15:48:23,2007-05-28
O033454,16:38:58,2017-07-15
O033455,16:40:39,2023-10-09
O033456,08:52:11,2014-07-08
O033457,17:21:08,2024-11-10
O033458,09:43:04,2015-01-23
O033460,13:20:06,2024-04-02
O033467,10:25:17,2009-11-29
O033468,07:54:40,2002-05-09
O033469,08:16:56,2020-09-17
O033470,14:27:38,2021-07-24
O033475,15:45:34,2020-11-21
O033476,14:12:39,2004-09-19
O033477,15:26:39,2012-04-14
O033478,09:12:29,2001-02-14
O033486,14:07:21,2024-01-20
O033489,18:53:47,2024-01-30
O033490,18:02:27,2022-09-11
O033491,15:47:19,2012-03-18
O033492,06:42:56,2022-07-27
O033494,16:17:50,2019-07-24
O033496,14:40:45,2010-04-02
O033499,06:43:53,2021-08-01
O033500,17:52:07,2021-01-01
O033501,07:43:37,2023-08-26
O033506,15:12:07,2024-01-25
O033508,11:07:51,2018-10-22
O033510,09:36:01,2024-10-23
O033512,16:32:20,2020-05-21
O033515,17:04:16,2019-09-24
O033517,14:10:22,2014-12-01
O033518,17:59:05,2014-01-17
O033526,17:51:09,2023-09-14
O033528,13:18:21,2024-08-22
O033529,13:28:53,2022-09-27
O033536,13:51:17,2023-05-20
O033537,16:31:09,2021-01-19
O033540,10:00:42,2020-09-21
O033542,10:34:09,2008-03-13
O033545,17:43:55,2016-09-21
O033549,08:57:23,2023-06-25
O033550,13:40:04,2024-12-16
O033551,12:22:05,2019-06-21
O033553,11:52:58,2024-05-31
O033555,08:15:28,2009-03-22
O033556,10:05:39,2019-03-18
O033559,09:45:05,2023-09-15
O033562,14:43:25,2022-02-06
O033567,10:10:43,2024-09-09
O033568,13:14:46,2011-05-16
O033569,08:41:52,2022-10-11
O033572,12:48:09,2023-12-28
O033578,08:41:48,2006-11-26
O033579,12:54:41,2023-05-12
O033582,12:22:40,2020-10-03
O033583,13:23:12,2024-01-04
O033589,18:28:55,2013-09-07
O033590,08:34:19,2020-04-09
O033591,14:57:25,2016-03-01
O033598,12:41:13,2016-02-20
O033601,09:22:17,2018-10-28
O033602,18:04:42,2003-06-20
O033603,17:45:13,2006-06-13
O033604,08:46:08,2023-11-07
O033607,18:51:47,2015-09-04
O033608,11:15:04,2020-09-04
O033613,10:45:26,2011-02-07
O033615,16:19:07,2024-11-29
O033624,18:02:13,2024-08-16
O033627,12:37:50,2014-09-06
O033628,18:38:03,2022-10-23
O033631,14:51:00,2018-10-02
O033633,09:55:18,2023-11-18
O033636,10:56:44,2024-04-06
O033639,14:28:14,2011-09-05
O033640,10:36:28,2022-05-30
O033643,09:40:04,2015-07-08
O033644,07:32:08,2024-05-19
O033648,14:47:58,2024-07-20
O033650,14:01:11,2018-05-27
O033652,13:31:36,2022-07-27
O033654,14:39:05,2016-12-13
O033657,07:18:32,2021-03-16
O033661,18:56:13,2018-09-21
O033664,17:49:11,2024-02-07
O033665,06:50:46,2009-08-30
O033666,14:40:54,2016-09-01
O033669,18:50:17,2010-07-30
O033672,16:04:56,2016-10-21
O033683,18:58:36,2013-05-03
O033687,18:45:51,2020-06-22
O033688,11:25:23,2024-11-08
O033690,09:05:35,2008-07-05
O033692,09:11:11,2015-03-03
O033694,07:48:43,2019-01-22
O033696,15:13:13,2021-06-11
O033698,12:37:03,2010-01-15
O033702,18:43:38,2021-08-24
O033710,12:14:36,2023-07-07
O033713,18:57:06,2015-06-28
O033714,16:44:17,2022-03-14
O033715,12:20:02,2004-04-28
O033716,07:09:33,2024-12-08
O033718,18:43:07,2020-10-23
O033719,11:50:13,2024-11-05
O033724,09:49:28,2024-10-30
O033729,11:42:42,2021-12-10
O033738,06:41:32,2017-05-07
O033745,16:18:50,2012-02-09
O033748,09:56:15,2024-11-05
O033749,08:50:35,2021-12-19
O033750,14:58:27,2015-06-19
O033751,16:18:52,2021-01-22
O033752,13:15:10,2021-10-31
O033753,14:13:21,2015-09-27
O033755,08:10:04,2021-04-11
O033770,18:40:20,2007-04-14
O033777,08:18:02,2022-09-03
O033778,16:21:08,2021-04-21
O033780,16:43:59,2021-07-26
O033782,17:32:34,2018-06-13
O033784,18:04:00,2014-05-20
O033786,18:05:06,2024-02-11
O033790,08:13:51,2012-10-19
O033791,08:43:16,2023-03-14
O033792,07:49:50,2021-04-19
O033796,13:04:33,2011-11-03
O033801,16:38:53,2023-04-23
O033803,11:49:13,2018-05-06
O033811,13:32:54,2023-06-07
O033817,10:07:20,2020-12-27
O033819,12:37:46,2008-09-05
O033820,17:42:53,2003-03-16
O033821,12:37:39,2018-09-10
O033823,09:41:36,2024-01-31
O033826,08:52:08,2024-11-22
O033829,06:57:15,2020-12-21
O033830,07:23:51,2016-07-02
O033831,08:25:21,2015-11-14
O033834,09:56:04,2015-10-25
O033835,15:51:36,2001-06-19
O033836,18:12:40,2012-09-11
O033837,16:04:43,2023-03-05
O033838,12:57:20,2022-08-28
O033839,18:16:25,2023-11-20
O033845,12:40:41,2008-07-04
O033846,10:57:00,2023-07-31
O033849,15:13:04,2022-02-19
O033852,16:56:07,2018-11-20
O033855,07:56:59,2023-03-20
O033859,14:35:31,2021-11-21
O033861,11:59:44,2022-04-30
O033862,16:59:50,2024-10-30
O033865,18:29:11,2020-01-18
O033866,09:28:31,2015-02-04
O033870,14:56:49,2013-11-04
O033871,11:36:02,2018-10-07
O033872,08:39:28,2022-02-12
O033874,11:52:18,2005-03-12
O033876,12:01:49,2012-07-30
O033877,10:28:03,2010-01-12
O033885,14:27:11,2006-03-05
O033891,09:41:35,2023-06-10
O033898,10:52:38,2022-02-07
O033899,17:37:54,2015-08-30
O033901,13:31:03,2019-12-27
O033904,10:20:09,2022-10-05
O033906,09:45:34,2024-02-09
O033912,08:15:51,2023-09-13
O033917,18:50:18,2024-06-15
O033924,10:00:09,2022-09-07
O033925,16:29:54,2018-03-13
O033927,10:47:11,2011-09-18
O033929,12:58:55,2020-05-30
O033931,18:17:14,2009-11-19
O033934,11:36:53,2024-03-18
O033935,10:54:37,2010-01-31
O033936,07:03:19,2023-08-26
O033941,17:16:10,2021-06-23
O033946,17:03:37,2019-12-15
O033947,10:58:25,2024-04-18
O033949,18:04:37,2021-02-13
O033950,15:28:03,2002-11-05
O033952,09:25:33,2012-11-17
O033954,12:31:27,2024-06-22
O033957,14:54:41,2024-12-02
O033961,12:07:36,2024-11-03
O033965,15:04:44,2013-05-03
O033967,16:19:55,2021-04-26
O033969,17:02:26,2024-01-01
O033970,17:46:11,2001-04-05
O033973,15:19:56,2024-11-18
O033974,10:57:56,2024-07-04
O033982,08:19:11,2006-01-17
O033991,16:58:26,2024-12-04
O033996,17:48:03,2024-01-19
O033998,17:05:48,2021-08-20
O034000,13:52:28,2000-06-29
O034003,10:24:11,2018-02-08
O034005,13:35:59,2020-08-16
O034011,17:15:54,2024-05-18
O034014,17:43:58,2023-03-24
O034019,13:25:24,2023-04-01
O034022,07:59:55,2024-12-01
O034025,07:28:41,2023-12-24
O034027,08:43:03,2021-09-04
O034028,18:25:10,2022-09-13
O034030,12:52:45,2022-08-23
O034032,15:44:31,2020-12-10
O034036,18:21:34,2020-11-21
O034039,18:46:38,2019-01-04
O034041,12:44:07,2012-09-30
O034043,13:12:10,2015-07-10
O034045,13:08:44,2018-08-20
O034050,16:43:51,2010-04-11
O034051,12:27:14,2014-04-28
O034052,12:20:03,2024-07-25
O034057,18:44:39,2023-07-27
O034058,18:15:35,2023-10-05
O034059,11:16:01,2024-08-13
O034060,18:54:51,2017-06-14
O034061,15:57:02,2022-12-04
O034062,15:54:05,2011-06-05
O034066,08:06:50,2023-02-02
O034069,09:14:48,2010-01-01
O034075,08:40:05,2018-04-15
O034076,06:33:49,2022-06-15
O034078,11:38:45,2022-06-17
O034082,06:30:19,2023-10-23
O034085,11:31:15,2020-05-13
O034086,09:59:56,2016-03-23
O034088,09:08:49,2023-11-26
O034090,09:28:51,2021-11-06
O034092,11:47:10,2022-12-21
O034094,17:41:21,2020-05-05
O034095,14:52:38,2024-04-13
O034099,15:39:33,2023-08-09
O034100,07:31:42,2022-10-23
O034102,14:10:14,2019-11-04
O034107,07:19:43,2006-12-01
O034117,18:08:11,2012-12-05
O034125,17:40:52,2014-03-13
O034132,14:08:58,2018-03-07
O034141,18:48:07,2024-02-25
O034142,15:08:29,2024-07-19
O034143,12:41:06,2022-08-04
O034148,10:09:21,2023-12-30
O034150,14:42:21,2024-02-26
O034151,14:36:58,2012-10-13
O034152,12:45:26,2012-01-20
O034153,07:51:30,2004-11-02
O034161,09:28:30,2009-06-12
O034165,14:52:34,2020-10-21
O034167,07:18:23,2023-01-01
O034172,18:49:42,2019-01-08
O034174,07:59:34,2011-10-22
O034176,17:38:09,2015-12-06
O034182,11:11:03,2008-08-24
O034183,08:32:01,2022-03-18
O034187,16:15:19,2006-10-19
O034188,18:11:02,2023-05-11
O034189,13:17:47,2023-12-16
O034194,14:45:53,2024-01-26
O034199,07:43:27,2024-04-18
O034202,16:46:34,2022-01-30
O034207,11:24:19,2018-11-22
O034208,07:34:32,2022-05-29
O034210,07:48:52,2022-03-25
O034214,18:25:29,2024-03-06
O034215,16:13:39,2017-09-03
O034218,11:41:00,2018-04-09
O034221,16:05:53,2012-09-22
O034230,18:24:46,2019-04-08
O034231,09:13:28,2014-09-09
O034233,07:51:50,2001-11-05
O034242,16:59:08,2011-08-02
O034244,14:13:13,2024-07-17
O034247,10:29:03,2021-12-31
O034248,06:30:37,2022-07-18
O034249,07:28:03,2024-09-17
O034253,14:28:04,2011-11-29
O034256,09:28:08,2013-05-27
O034257,11:14:58,2022-11-17
O034258,13:16:43,2023-11-17
O034266,18:11:54,2024-04-22
O034270,11:32:44,2024-11-18
O034272,15:29:17,2020-07-08
O034278,18:13:25,2019-02-22
O034279,06:39:29,2023-08-08
O034280,08:19:03,2011-03-09
O034283,15:39:53,2023-11-22
O034289,06:55:34,2023-12-13
O034292,10:39:52,2023-03-28
O034294,07:27:25,2024-09-10
O034298,11:34:47,2017-04-12
O034299,09:12:44,2022-07-10
O034303,10:24:00,2000-10-29
O034304,17:42:37,2023-06-18
O034306,18:29:04,2019-09-19
O034307,09:54:53,2010-12-14
O034310,15:43:58,2023-02-11
O034314,11:00:34,2024-12-12
O034315,11:54:35,2016-07-27
O034318,17:30:19,2023-06-30
O034319,14:42:47,2023-03-01
O034324,16:42:32,2022-05-11
O034326,12:18:29,2022-06-09
O034329,07:01:20,2022-08-21
O034335,11:21:31,2024-09-08
O034338,18:53:25,2023-02-02
O034339,15:52:10,2022-08-19
O034342,07:56:29,2003-09-20
O034343,12:21:37,2020-11-16
O034344,12:04:42,2022-01-23
O034348,10:12:42,2023-11-30
O034352,12:41:57,2017-10-10
O034354,11:55:21,2024-10-17
O034356,14:38:51,2020-11-01
O034357,08:39:48,2018-08-18
O034358,17:16:27,2012-02-20
O034359,07:17:11,2021-05-09
O034360,16:09:32,2006-02-19
O034362,10:05:52,2020-09-26
O034363,18:12:05,2013-09-13
O034365,12:36:18,2022-08-29
O034366,06:48:42,2020-01-27
O034368,17:04:54,2023-08-08
O034371,17:56:04,2006-08-28
