ORDER_ID,DISH_ID,QUANTITY
O022001,D145,3
O022002,D059,9
O022003,D036,6
O022004,D156,9
O022005,D117,9
O022006,D006,9
O022007,D126,2
O022008,D105,5
O022009,D094,9
O022010,D145,10
O022011,D091,4
O022012,D192,8
O022013,D167,3
O022014,D022,7
O022015,D110,9
O022016,D173,8
O022017,D071,7
O022018,D061,4
O022019,D063,10
O022020,D075,8
O022021,D099,7
O022022,D008,5
O022023,D188,5
O022024,D138,6
O022025,D073,10
O022026,D144,4
O022027,D068,5
O022028,D012,9
O022029,D082,1
O022030,D033,9
O022031,D111,10
O022032,D077,3
O022033,D070,1
O022034,D184,6
O022035,D143,2
O022036,D069,8
O022037,D186,7
O022038,D085,10
O022039,D050,10
O022040,D084,2
O022041,D082,3
O022042,D110,7
O022043,D095,6
O022044,D047,6
O022045,D024,7
O022046,D101,6
O022047,D010,1
O022048,D168,3
O022049,D023,5
O022050,D059,8
O022051,D156,9
O022052,D107,3
O022053,D061,10
O022054,D024,9
O022055,D120,7
O022056,D061,9
O022057,D027,3
O022058,D141,2
O022059,D194,6
O022060,D175,2
O022061,D009,5
O022062,D024,6
O022063,D051,10
O022064,D042,5
O022065,D056,4
O022066,D044,2
O022067,D114,5
O022068,D030,4
O022069,D134,4
O022070,D194,2
O022071,D035,7
O022072,D081,8
O022073,D064,1
O022074,D177,9
O022075,D140,5
O022076,D016,1
O022077,D191,5
O022078,D132,4
O022079,D021,9
O022080,D182,3
O022081,D074,7
O022082,D172,8
O022083,D003,1
O022084,D147,5
O022085,D133,10
O022086,D095,10
O022087,D015,2
O022088,D062,3
O022089,D094,7
O022090,D103,8
O022091,D180,1
O022092,D126,9
O022093,D188,1
O022094,D128,8
O022095,D084,6
O022096,D174,6
O022097,D015,3
O022098,D091,10
O022099,D163,5
O022100,D108,5
O022101,D189,7
O022102,D073,3
O022103,D073,3
O022104,D155,3
O022105,D189,6
O022106,D118,2
O022107,D184,2
O022108,D157,9
O022109,D105,1
O022110,D051,4
O022111,D128,5
O022112,D199,1
O022113,D103,4
O022114,D163,1
O022115,D007,6
O022116,D100,9
O022117,D031,1
O022118,D106,4
O022119,D143,2
O022120,D072,10
O022121,D027,10
O022122,D101,1
O022123,D024,2
O022124,D141,5
O022125,D147,1
O022126,D025,2
O022127,D144,1
O022128,D120,4
O022129,D072,7
O022130,D004,10
O022131,D115,5
O022132,D065,10
O022133,D078,6
O022134,D120,10
O022135,D163,6
O022136,D011,9
O022137,D173,3
O022138,D167,1
O022139,D062,5
O022140,D129,5
O022141,D159,6
O022142,D082,2
O022143,D077,1
O022144,D001,5
O022145,D002,4
O022146,D183,8
O022147,D061,6
O022148,D172,10
O022149,D088,1
O022150,D017,2
O022151,D001,8
O022152,D027,9
O022153,D077,7
O022154,D136,9
O022155,D184,10
O022156,D068,7
O022157,D180,7
O022158,D116,3
O022159,D044,5
O022160,D041,9
O022161,D147,1
O022162,D007,5
O022163,D083,5
O022164,D077,7
O022165,D103,5
O022166,D186,7
O022167,D147,9
O022168,D053,7
O022169,D111,7
O022170,D192,10
O022171,D021,2
O022172,D037,5
O022173,D141,2
O022174,D157,2
O022175,D164,10
O022176,D045,9
O022177,D006,2
O022178,D101,6
O022179,D099,6
O022180,D050,7
O022181,D134,8
O022182,D183,2
O022183,D127,1
O022184,D036,9
O022185,D193,10
O022186,D050,2
O022187,D089,8
O022188,D113,10
O022189,D045,5
O022190,D162,4
O022191,D161,4
O022192,D068,3
O022193,D088,2
O022194,D116,3
O022195,D010,7
O022196,D163,9
O022197,D027,7
O022198,D192,1
O022199,D170,9
O022200,D136,5
O022201,D030,8
O022202,D027,10
O022203,D175,9
O022204,D141,1
O022205,D103,5
O022206,D195,7
O022207,D111,1
O022208,D156,3
O022209,D058,10
O022210,D056,2
O022211,D067,3
O022212,D035,7
O022213,D014,5
O022214,D177,1
O022215,D006,6
O022216,D195,6
O022217,D039,1
O022218,D131,8
O022219,D120,10
O022220,D078,4
O022221,D160,4
O022222,D162,3
O022223,D177,3
O022224,D131,1
O022225,D194,4
O022226,D069,7
O022227,D045,6
O022228,D024,9
O022229,D175,3
O022230,D196,9
O022231,D074,3
O022232,D074,1
O022233,D130,7
O022234,D084,2
O022235,D097,9
O022236,D196,2
O022237,D102,9
O022238,D015,7
O022239,D171,3
O022240,D114,4
O022241,D112,4
O022242,D194,6
O022243,D001,10
O022244,D129,1
O022245,D169,6
O022246,D006,4
O022247,D065,2
O022248,D001,8
O022249,D188,5
O022250,D075,1
O022251,D045,8
O022252,D181,3
O022253,D059,7
O022254,D182,5
O022255,D192,3
O022256,D101,1
O022257,D055,4
O022258,D001,1
O022259,D107,7
O022260,D047,6
O022261,D005,5
O022262,D159,7
O022263,D173,2
O022264,D118,2
O022265,D117,9
O022266,D005,8
O022267,D044,9
O022268,D164,5
O022269,D013,7
O022270,D175,1
O022271,D196,10
O022272,D050,3
O022273,D142,10
O022274,D018,8
O022275,D175,2
O022276,D129,7
O022277,D100,4
O022278,D062,6
O022279,D076,2
O022280,D165,9
O022281,D195,2
O022282,D103,3
O022283,D098,10
O022284,D137,9
O022285,D003,2
O022286,D192,5
O022287,D145,4
O022288,D190,4
O022289,D183,3
O022290,D113,6
O022291,D141,1
O022292,D184,4
O022293,D022,6
O022294,D036,4
O022295,D041,2
O022296,D133,10
O022297,D109,7
O022298,D050,5
O022299,D062,7
O022300,D183,9
O022301,D061,5
O022302,D187,8
O022303,D094,3
O022304,D016,1
O022305,D103,4
O022306,D066,1
O022307,D102,5
O022308,D154,3
O022309,D163,2
O022310,D131,5
O022311,D007,8
O022312,D109,9
O022313,D002,1
O022314,D184,1
O022315,D162,2
O022316,D184,10
O022317,D072,10
O022318,D116,4
O022319,D188,10
O022320,D083,3
O022321,D069,3
O022322,D034,8
O022323,D099,6
O022324,D070,5
O022325,D080,2
O022326,D034,2
O022327,D125,9
O022328,D195,2
O022329,D008,10
O022330,D199,7
O022331,D014,5
O022332,D088,9
O022333,D003,9
O022334,D125,3
O022335,D023,4
O022336,D069,2
O022337,D112,1
O022338,D101,3
O022339,D030,10
O022340,D004,10
O022341,D126,4
O022342,D134,9
O022343,D180,3
O022344,D181,10
O022345,D190,9
O022346,D068,8
O022347,D025,10
O022348,D066,4
O022349,D161,1
O022350,D170,1
O022351,D092,6
O022352,D003,7
O022353,D188,4
O022354,D039,2
O022355,D178,7
O022356,D021,9
O022357,D061,5
O022358,D166,6
O022359,D051,8
O022360,D184,3
O022361,D023,9
O022362,D013,8
O022363,D064,7
O022364,D165,2
O022365,D184,2
O022366,D131,7
O022367,D115,5
O022368,D120,3
O022369,D163,5
O022370,D045,6
O022371,D053,3
O022372,D186,4
O022373,D115,2
O022374,D015,7
O022375,D059,10
O022376,D137,7
O022377,D023,2
O022378,D045,7
O022379,D166,1
O022380,D173,8
O022381,D145,4
O022382,D148,6
O022383,D011,2
O022384,D199,1
O022385,D117,7
O022386,D138,10
O022387,D081,1
O022388,D162,10
O022389,D055,1
O022390,D170,7
O022391,D184,4
O022392,D135,9
O022393,D017,2
O022394,D178,6
O022395,D045,2
O022396,D014,7
O022397,D045,7
O022398,D092,6
O022399,D068,9
O022400,D117,7
O022401,D153,4
O022402,D050,1
O022403,D118,9
O022404,D107,5
O022405,D113,1
O022406,D165,5
O022407,D120,8
O022408,D035,7
O022409,D168,9
O022410,D074,3
O022411,D177,2
O022412,D131,3
O022413,D101,3
O022414,D028,9
O022415,D154,10
O022416,D017,2
O022417,D127,8
O022418,D161,4
O022419,D041,8
O022420,D180,10
O022421,D061,7
O022422,D128,9
O022423,D008,2
O022424,D025,8
O022425,D193,3
O022426,D199,3
O022427,D171,8
O022428,D142,7
O022429,D174,8
O022430,D166,1
O022431,D196,2
O022432,D033,7
O022433,D027,4
O022434,D170,9
O022435,D177,4
O022436,D113,2
O022437,D082,9
O022438,D068,2
O022439,D160,3
O022440,D005,8
O022441,D195,4
O022442,D072,3
O022443,D086,5
O022444,D116,8
O022445,D108,2
O022446,D064,1
O022447,D173,7
O022448,D031,7
O022449,D141,8
O022450,D019,3
O022451,D088,1
O022452,D126,6
O022453,D090,9
O022454,D198,4
O022455,D198,9
O022456,D153,5
O022457,D144,9
O022458,D005,1
O022459,D034,9
O022460,D109,1
O022461,D147,1
O022462,D110,8
O022463,D055,2
O022464,D115,1
O022465,D029,9
O022466,D172,9
O022467,D097,8
O022468,D196,3
O022469,D077,10
O022470,D168,4
O022471,D191,10
O022472,D089,10
O022473,D087,5
O022474,D063,6
O022475,D055,7
O022476,D084,8
O022477,D051,8
O022478,D165,5
O022479,D010,9
O022480,D014,3
O022481,D129,6
O022482,D156,3
O022483,D135,8
O022484,D040,8
O022485,D127,9
O022486,D063,7
O022487,D135,4
O022488,D158,9
O022489,D012,7
O022490,D187,10
O022491,D082,6
O022492,D160,9
O022493,D175,6
O022494,D183,6
O022495,D031,1
O022496,D019,9
O022497,D180,5
O022498,D062,6
O022499,D140,9
O022500,D050,6
O022501,D130,10
O022502,D008,6
O022503,D174,10
O022504,D107,5
O022505,D134,4
O022506,D118,1
O022507,D063,1
O022508,D103,9
O022509,D179,6
O022510,D144,1
O022511,D083,7
O022512,D084,10
O022513,D196,2
O022514,D142,4
O022515,D182,7
O022516,D131,6
O022517,D199,2
O022518,D100,4
O022519,D140,8
O022520,D023,8
O022521,D019,4
O022522,D133,5
O022523,D127,1
O022524,D105,10
O022525,D193,7
O022526,D178,4
O022527,D106,4
O022528,D188,9
O022529,D107,1
O022530,D111,2
O022531,D004,10
O022532,D179,5
O022533,D177,5
O022534,D002,3
O022535,D018,3
O022536,D036,2
O022537,D109,8
O022538,D108,8
O022539,D142,7
O022540,D019,10
O022541,D100,4
O022542,D017,3
O022543,D186,7
O022544,D175,10
O022545,D062,8
O022546,D112,8
O022547,D168,4
O022548,D098,9
O022549,D129,3
O022550,D020,1
O022551,D068,9
O022552,D021,7
O022553,D032,8
O022554,D101,1
O022555,D030,4
O022556,D025,7
O022557,D199,3
O022558,D189,1
O022559,D029,3
O022560,D131,1
O022561,D117,2
O022562,D008,7
O022563,D194,8
O022564,D114,10
O022565,D156,7
O022566,D152,9
O022567,D023,5
O022568,D107,7
O022569,D132,8
O022570,D133,5
O022571,D135,5
O022572,D111,10
O022573,D065,5
O022574,D156,4
O022575,D013,5
O022576,D055,2
O022577,D045,5
O022578,D010,3
O022579,D127,9
O022580,D116,3
O022581,D177,2
O022582,D133,7
O022583,D114,2
O022584,D160,5
O022585,D054,3
O022586,D011,8
O022587,D021,9
O022588,D157,5
O022589,D056,9
O022590,D059,6
O022591,D138,2
O022592,D004,1
O022593,D188,1
O022594,D090,2
O022595,D140,2
O022596,D018,6
O022597,D134,8
O022598,D094,3
O022599,D075,7
O022600,D170,7
O022601,D058,3
O022602,D050,7
O022603,D136,6
O022604,D174,5
O022605,D046,4
O022606,D029,6
O022607,D100,3
O022608,D066,1
O022609,D102,5
O022610,D025,6
O022611,D116,5
O022612,D004,7
O022613,D024,5
O022614,D069,2
O022615,D109,9
O022616,D140,1
O022617,D107,5
O022618,D145,7
O022619,D162,7
O022620,D163,7
O022621,D098,8
O022622,D143,10
O022623,D113,8
O022624,D100,7
O022625,D029,5
O022626,D088,1
O022627,D174,8
O022628,D199,2
O022629,D063,7
O022630,D169,10
O022631,D078,2
O022632,D106,4
O022633,D058,9
O022634,D177,7
O022635,D145,6
O022636,D187,5
O022637,D092,5
O022638,D118,1
O022639,D117,5
O022640,D033,5
O022641,D100,2
O022642,D151,4
O022643,D062,3
O022644,D011,2
O022645,D054,3
O022646,D074,2
O022647,D136,2
O022648,D146,2
O022649,D041,10
O022650,D146,1
O022651,D064,10
O022652,D136,4
O022653,D051,9
O022654,D024,3
O022655,D088,9
O022656,D090,9
O022657,D063,9
O022658,D146,5
O022659,D004,8
O022660,D031,6
O022661,D013,9
O022662,D042,2
O022663,D142,9
O022664,D063,9
O022665,D095,10
O022666,D094,6
O022667,D144,8
O022668,D089,8
O022669,D167,10
O022670,D010,7
O022671,D196,7
O022672,D166,5
O022673,D092,7
O022674,D131,2
O022675,D067,2
O022676,D029,2
O022677,D131,10
O022678,D072,1
O022679,D143,8
O022680,D110,9
O022681,D062,5
O022682,D173,5
O022683,D120,4
O022684,D097,10
O022685,D138,1
O022686,D187,10
O022687,D115,3
O022688,D055,4
O022689,D193,6
O022690,D108,2
O022691,D168,7
O022692,D129,2
O022693,D056,4
O022694,D172,7
O022695,D078,1
O022696,D082,2
O022697,D012,4
O022698,D016,6
O022699,D010,2
O022700,D127,9
O022701,D075,6
O022702,D102,1
O022703,D097,2
O022704,D099,3
O022705,D039,8
O022706,D175,6
O022707,D183,10
O022708,D199,2
O022709,D194,9
O022710,D025,9
O022711,D072,2
O022712,D137,5
O022713,D028,8
O022714,D162,1
O022715,D099,1
O022716,D102,6
O022717,D081,10
O022718,D108,4
O022719,D027,6
O022720,D015,3
O022721,D155,6
O022722,D015,2
O022723,D182,3
O022724,D128,5
O022725,D133,1
O022726,D003,8
O022727,D068,8
O022728,D010,3
O022729,D031,5
O022730,D015,7
O022731,D016,7
O022732,D165,3
O022733,D103,9
O022734,D129,10
O022735,D061,6
O022736,D085,2
O022737,D181,5
O022738,D064,6
O022739,D135,1
O022740,D050,7
O022741,D170,7
O022742,D187,9
O022743,D058,4
O022744,D198,10
O022745,D070,1
O022746,D010,4
O022747,D102,4
O022748,D183,5
O022749,D152,3
O022750,D164,5
O022751,D073,10
O022752,D162,2
O022753,D177,8
O022754,D138,10
O022755,D071,7
O022756,D072,2
O022757,D070,5
O022758,D177,1
O022759,D195,7
O022760,D182,3
O022761,D058,8
O022762,D155,9
O022763,D111,8
O022764,D090,5
O022765,D181,8
O022766,D027,5
O022767,D114,10
O022768,D125,8
O022769,D112,1
O022770,D087,1
O022771,D190,10
O022772,D125,7
O022773,D100,1
O022774,D012,3
O022775,D139,1
O022776,D114,7
O022777,D120,2
O022778,D158,10
O022779,D023,5
O022780,D074,6
O022781,D075,7
O022782,D004,2
O022783,D131,7
O022784,D033,4
O022785,D199,6
O022786,D012,8
O022787,D182,2
O022788,D066,8
O022789,D182,6
O022790,D139,7
O022791,D110,5
O022792,D126,6
O022793,D003,4
O022794,D163,3
O022795,D046,9
O022796,D151,3
O022797,D125,5
O022798,D009,7
O022799,D104,9
O022800,D081,9
O022801,D167,7
O022802,D053,1
O022803,D083,9
O022804,D104,4
O022805,D008,8
O022806,D051,5
O022807,D061,7
O022808,D192,6
O022809,D164,10
O022810,D163,7
O022811,D101,8
O022812,D055,6
O022813,D034,9
O022814,D129,4
O022815,D129,4
O022816,D059,9
O022817,D102,5
O022818,D084,2
O022819,D132,2
O022820,D050,9
O022821,D011,1
O022822,D080,10
O022823,D195,10
O022824,D149,1
O022825,D160,3
O022826,D139,7
O022827,D112,7
O022828,D137,1
O022829,D024,2
O022830,D028,6
O022831,D030,7
O022832,D146,6
O022833,D186,8
O022834,D014,9
O022835,D183,4
O022836,D147,7
O022837,D163,2
O022838,D078,2
O022839,D186,9
O022840,D135,5
O022841,D076,2
O022842,D159,8
O022843,D193,2
O022844,D134,3
O022845,D014,10
O022846,D051,7
O022847,D189,4
O022848,D080,2
O022849,D125,10
O022850,D068,1
O022851,D083,1
O022852,D140,7
O022853,D062,3
O022854,D199,8
O022855,D030,7
O022856,D055,7
O022857,D032,3
O022858,D099,10
O022859,D099,3
O022860,D025,1
O022861,D050,7
O022862,D131,3
O022863,D162,5
O022864,D198,7
O022865,D090,2
O022866,D144,8
O022867,D016,4
O022868,D067,10
O022869,D139,9
O022870,D196,10
O022871,D135,7
O022872,D107,8
O022873,D198,6
O022874,D173,4
O022875,D181,3
O022876,D034,4
O022877,D133,4
O022878,D012,2
O022879,D080,4
O022880,D142,4
O022881,D085,10
O022882,D169,8
O022883,D182,5
O022884,D196,4
O022885,D070,7
O022886,D102,8
O022887,D131,9
O022888,D025,10
O022889,D042,3
O022890,D138,9
O022891,D074,4
O022892,D003,3
O022893,D080,8
O022894,D095,6
O022895,D066,6
O022896,D059,10
O022897,D109,7
O022898,D143,5
O022899,D033,4
O022900,D012,1
O022901,D033,2
O022902,D166,3
O022903,D188,3
O022904,D020,9
O022905,D103,2
O022906,D053,8
O022907,D027,3
O022908,D020,10
O022909,D003,1
O022910,D069,3
O022911,D050,6
O022912,D054,7
O022913,D085,2
O022914,D186,3
O022915,D044,5
O022916,D193,1
O022917,D028,3
O022918,D095,8
O022919,D145,7
O022920,D098,6
O022921,D164,9
O022922,D014,1
O022923,D071,2
O022924,D185,1
O022925,D038,10
O022926,D039,8
O022927,D185,10
O022928,D128,4
O022929,D130,10
O022930,D059,4
O022931,D040,8
O022932,D183,5
O022933,D168,9
O022934,D158,2
O022935,D012,8
O022936,D050,1
O022937,D173,8
O022938,D036,4
O022939,D133,4
O022940,D085,4
O022941,D030,6
O022942,D045,7
O022943,D126,7
O022944,D184,1
O022945,D069,9
O022946,D003,3
O022947,D020,6
O022948,D023,9
O022949,D051,4
O022950,D056,10
O022951,D013,2
O022952,D172,4
O022953,D025,3
O022954,D008,4
O022955,D093,6
O022956,D130,1
O022957,D133,3
O022958,D083,8
O022959,D051,2
O022960,D037,2
O022961,D117,9
O022962,D011,8
O022963,D069,7
O022964,D101,2
O022965,D090,8
O022966,D100,3
O022967,D105,2
O022968,D016,7
O022969,D062,4
O022970,D092,4
O022971,D128,4
O022972,D072,1
O022973,D090,1
O022974,D181,7
O022975,D185,5
O022976,D092,4
O022977,D189,6
O022978,D056,10
O022979,D024,3
O022980,D072,3
O022981,D179,8
O022982,D045,4
O022983,D100,4
O022984,D077,5
O022985,D010,1
O022986,D046,6
O022987,D087,6
O022988,D098,5
O022989,D050,7
O022990,D180,8
O022991,D025,7
O022992,D070,6
O022993,D076,4
O022994,D180,7
O022995,D192,10
O022996,D047,8
O022997,D199,10
O022998,D095,4
O022999,D068,2
O023000,D088,2
O023001,D022,6
O023002,D186,6
O023003,D140,10
O023004,D111,9
O023005,D136,6
O023006,D111,2
O023007,D177,8
O023008,D001,3
O023009,D046,4
O023010,D143,7
O023011,D126,10
O023012,D143,4
O023013,D044,4
O023014,D070,5
O023015,D198,4
O023016,D041,9
O023017,D012,1
O023018,D140,7
O023019,D145,6
O023020,D037,1
O023021,D182,5
O023022,D075,10
O023023,D113,4
O023024,D044,8
O023025,D199,8
O023026,D014,3
O023027,D022,3
O023028,D166,9
O023029,D007,7
O023030,D003,5
O023031,D062,10
O023032,D027,1
O023033,D053,6
O023034,D081,7
O023035,D129,9
O023036,D014,4
O023037,D077,10
O023038,D185,5
O023039,D108,1
O023040,D183,10
O023041,D168,5
O023042,D058,8
O023043,D089,6
O023044,D035,5
O023045,D025,4
O023046,D113,2
O023047,D198,4
O023048,D155,2
O023049,D155,8
O023050,D156,3
O023051,D114,5
O023052,D129,9
O023053,D184,10
O023054,D080,8
O023055,D129,1
O023056,D018,7
O023057,D044,6
O023058,D136,9
O023059,D102,10
O023060,D162,3
O023061,D154,10
O023062,D137,4
O023063,D106,6
O023064,D130,5
O023065,D182,4
O023066,D118,8
O023067,D083,2
O023068,D010,6
O023069,D107,5
O023070,D073,10
O023071,D133,4
O023072,D178,4
O023073,D008,6
O023074,D128,4
O023075,D165,8
O023076,D154,4
O023077,D109,6
O023078,D133,7
O023079,D112,8
O023080,D169,4
O023081,D112,6
O023082,D187,5
O023083,D147,9
O023084,D077,10
O023085,D091,3
O023086,D196,6
O023087,D055,1
O023088,D028,2
O023089,D198,9
O023090,D155,4
O023091,D055,4
O023092,D063,9
O023093,D141,5
O023094,D092,4
O023095,D100,7
O023096,D037,7
O023097,D110,3
O023098,D071,2
O023099,D133,1
O023100,D184,1
O023101,D175,1
O023102,D078,2
O023103,D102,7
O023104,D103,6
O023105,D157,10
O023106,D016,10
O023107,D194,2
O023108,D181,7
O023109,D095,8
O023110,D055,2
O023111,D142,8
O023112,D056,6
O023113,D193,5
O023114,D146,7
O023115,D161,2
O023116,D007,9
O023117,D002,7
O023118,D172,2
O023119,D095,9
O023120,D113,5
O023121,D174,9
O023122,D077,5
O023123,D007,3
O023124,D117,2
O023125,D175,4
O023126,D058,3
O023127,D117,2
O023128,D095,7
O023129,D009,5
O023130,D020,9
O023131,D183,9
O023132,D172,4
O023133,D132,9
O023134,D058,10
O023135,D053,9
O023136,D050,10
O023137,D165,1
O023138,D030,5
O023139,D032,10
O023140,D083,5
O023141,D192,8
O023142,D023,4
O023143,D147,5
O023144,D065,1
O023145,D015,5
O023146,D067,4
O023147,D181,8
O023148,D149,2
O023149,D118,9
O023150,D022,10
O023151,D193,2
O023152,D113,10
O023153,D148,10
O023154,D001,2
O023155,D024,7
O023156,D007,8
O023157,D114,6
O023158,D082,1
O023159,D159,6
O023160,D087,1
O023161,D066,7
O023162,D198,9
O023163,D045,8
O023164,D148,9
O023165,D062,7
O023166,D109,9
O023167,D073,7
O023168,D113,6
O023169,D179,3
O023170,D063,5
O023171,D082,10
O023172,D169,7
O023173,D189,6
O023174,D193,9
O023175,D109,1
O023176,D175,3
O023177,D195,5
O023178,D057,1
O023179,D191,8
O023180,D046,2
O023181,D087,10
O023182,D148,7
O023183,D005,7
O023184,D131,7
O023185,D165,5
O023186,D065,8
O023187,D117,4
O023188,D182,10
O023189,D083,4
O023190,D104,6
O023191,D138,4
O023192,D084,2
O023193,D188,1
O023194,D110,2
O023195,D030,4
O023196,D103,7
O023197,D115,8
O023198,D146,10
O023199,D067,7
O023200,D125,9
O023201,D113,8
O023202,D061,8
O023203,D034,7
O023204,D133,10
O023205,D141,8
O023206,D170,5
O023207,D131,7
O023208,D100,3
O023209,D109,9
O023210,D131,7
O023211,D062,9
O023212,D120,9
O023213,D044,1
O023214,D053,8
O023215,D168,8
O023216,D154,2
O023217,D147,2
O023218,D099,8
O023219,D112,1
O023220,D170,7
O023221,D085,9
O023222,D114,5
O023223,D062,3
O023224,D066,3
O023225,D198,3
O023226,D071,1
O023227,D131,2
O023228,D076,5
O023229,D044,7
O023230,D112,9
O023231,D131,2
O023232,D194,1
O023233,D097,7
O023234,D161,10
O023235,D069,10
O023236,D072,3
O023237,D178,10
O023238,D172,10
O023239,D034,5
O023240,D072,5
O023241,D171,9
O023242,D029,10
O023243,D141,5
O023244,D151,3
O023245,D007,1
O023246,D027,2
O023247,D149,3
O023248,D199,8
O023249,D032,2
O023250,D193,6
O023251,D181,8
O023252,D134,10
O023253,D050,7
O023254,D029,5
O023255,D172,7
O023256,D071,1
O023257,D021,2
O023258,D194,10
O023259,D144,6
O023260,D103,9
O023261,D128,6
O023262,D139,9
O023263,D194,8
O023264,D042,2
O023265,D073,7
O023266,D148,5
O023267,D006,6
O023268,D037,1
O023269,D142,10
O023270,D145,3
O023271,D175,6
O023272,D173,7
O023273,D047,6
O023274,D178,8
O023275,D175,1
O023276,D027,10
O023277,D083,5
O023278,D172,5
O023279,D168,7
O023280,D158,4
O023281,D106,7
O023282,D094,1
O023283,D081,9
O023284,D198,1
O023285,D183,4
O023286,D033,2
O023287,D158,6
O023288,D085,6
O023289,D011,1
O023290,D159,1
O023291,D100,8
O023292,D131,8
O023293,D078,9
O023294,D141,10
O023295,D053,5
O023296,D022,8
O023297,D136,6
O023298,D161,9
O023299,D061,6
O023300,D135,1
O023301,D083,10
O023302,D102,2
O023303,D017,9
O023304,D086,2
O023305,D108,7
O023306,D163,5
O023307,D098,6
O023308,D100,10
O023309,D128,6
O023310,D003,9
O023311,D136,8
O023312,D090,10
O023313,D018,10
O023314,D015,8
O023315,D116,9
O023316,D044,1
O023317,D034,1
O023318,D025,3
O023319,D130,3
O023320,D144,1
O023321,D025,2
O023322,D134,5
O023323,D146,1
O023324,D069,3
O023325,D115,9
O023326,D019,2
O023327,D072,4
O023328,D106,10
O023329,D083,10
O023330,D144,1
O023331,D083,5
O023332,D019,7
O023333,D172,5
O023334,D027,3
O023335,D133,10
O023336,D160,4
O023337,D023,9
O023338,D083,10
O023339,D101,5
O023340,D196,1
O023341,D143,2
O023342,D066,8
O023343,D007,7
O023344,D017,3
O023345,D103,1
O023346,D118,9
O023347,D168,9
O023348,D108,1
O023349,D047,1
O023350,D192,9
O023351,D063,3
O023352,D031,2
O023353,D192,2
O023354,D179,8
O023355,D025,2
O023356,D022,8
O023357,D063,9
O023358,D046,2
O023359,D191,3
O023360,D033,3
O023361,D159,5
O023362,D110,2
O023363,D166,6
O023364,D172,6
O023365,D062,8
O023366,D134,9
O023367,D163,1
O023368,D004,1
O023369,D154,3
O023370,D012,9
O023371,D082,2
O023372,D146,5
O023373,D047,3
O023374,D054,3
O023375,D188,2
O023376,D037,6
O023377,D107,2
O023378,D118,5
O023379,D095,5
O023380,D169,2
O023381,D044,2
O023382,D103,2
O023383,D054,1
O023384,D178,2
O023385,D042,4
O023386,D199,1
O023387,D008,9
O023388,D037,10
O023389,D190,3
O023390,D033,6
O023391,D159,2
O023392,D159,1
O023393,D167,4
O023394,D137,6
O023395,D167,1
O023396,D010,1
O023397,D034,9
O023398,D116,6
O023399,D051,3
O023400,D034,5
O023401,D005,1
O023402,D171,8
O023403,D138,6
O023404,D014,1
O023405,D019,4
O023406,D113,9
O023407,D128,10
O023408,D102,4
O023409,D051,5
O023410,D111,1
O023411,D105,1
O023412,D190,8
O023413,D191,9
O023414,D195,9
O023415,D016,6
O023416,D153,5
O023417,D137,3
O023418,D088,5
O023419,D120,8
O023420,D163,10
O023421,D130,4
O023422,D186,5
O023423,D170,5
O023424,D156,2
O023425,D151,9
O023426,D166,5
O023427,D070,9
O023428,D181,5
